order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,created_at,tracking_number,shipping_carrier,tracking_url
505229,196127,prior,8,3,16,5.0,2016-03-28 21:37:00+00:00,638983348291,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=638983348291
3255204,196127,prior,9,5,14,2.0,2016-04-02 17:15:00+00:00,9469552980112870343236,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9469552980112870343236
1199260,196127,prior,10,6,14,1.0,2016-04-04 18:18:00+00:00,653269353114,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=653269353114
703095,196127,prior,11,6,14,0.0,2016-04-05 23:22:00+00:00,1Z1102777284835636,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z1102777284835636
914616,196127,prior,12,5,14,6.0,2016-04-05 19:33:00+00:00,JD2544509360072554,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2544509360072554
1939054,196127,prior,13,0,14,2.0,2016-04-11 20:15:00+00:00,1Z3210497796135891,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z3210497796135891
3121372,196127,test,14,3,14,3.0,2016-04-13 19:08:00+00:00,688931362650,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=688931362650
2053221,196773,prior,1,3,13,,2016-01-26 21:25:00+00:00,9428514171640376977614,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9428514171640376977614
695201,196773,prior,2,6,20,30.0,2016-01-26 21:25:00+00:00,1Z8777725327933979,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8777725327933979
2479172,196773,prior,3,1,8,16.0,2016-02-25 18:37:00+00:00,9450386936206393504171,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9450386936206393504171
555707,196773,prior,4,0,15,30.0,2016-03-12 16:31:00+00:00,636465535461,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=636465535461
589626,196773,prior,5,0,9,14.0,2016-04-11 09:08:00+00:00,JD5465399462983809,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5465399462983809
1727156,196773,prior,6,0,15,14.0,2016-04-25 18:26:00+00:00,9475469475363935764335,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9475469475363935764335
368895,196773,test,7,0,18,21.0,2016-05-09 22:26:00+00:00,646836973226,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=646836973226
1681945,197309,prior,1,1,14,,2016-09-26 13:12:00+00:00,JD5349613529593052,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5349613529593052
3172923,197309,prior,2,3,9,9.0,2016-09-26 13:12:00+00:00,JD2276804928808942,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2276804928808942
1440877,197309,prior,3,2,10,6.0,2016-10-05 17:49:00+00:00,667912519375,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=667912519375
1349463,197309,prior,4,4,14,30.0,2016-10-11 19:12:00+00:00,667508890307,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=667508890307
78115,197309,prior,5,1,12,25.0,2016-11-10 17:24:00+00:00,1Z5116290706605642,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z5116290706605642
3060124,197309,prior,6,4,15,17.0,2016-12-05 21:06:00+00:00,JD6543769217023591,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD6543769217023591
1871534,197309,prior,7,2,17,26.0,2016-12-22 06:50:00+00:00,685144886169,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=685144886169
2106330,197309,test,8,1,14,27.0,2017-01-17 22:56:00+00:00,9428339175439665057930,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9428339175439665057930
2789747,197511,prior,1,1,11,,2016-04-30 20:59:00+00:00,JD8227395823399956,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8227395823399956
901284,197511,prior,2,6,14,12.0,2016-04-30 20:59:00+00:00,657539713979,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=657539713979
2373121,197511,prior,3,6,13,30.0,2016-05-12 05:49:00+00:00,1Z7954778809736257,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z7954778809736257
2120403,197511,prior,4,2,16,30.0,2016-06-11 17:41:00+00:00,JD4801099861755467,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD4801099861755467
529228,197511,prior,5,1,13,20.0,2016-07-11 17:42:00+00:00,9429264987821293516491,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9429264987821293516491
2673556,197511,prior,6,6,12,12.0,2016-07-31 18:15:00+00:00,JD8394175815609471,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8394175815609471
1978150,197511,prior,7,2,15,30.0,2016-08-12 12:07:00+00:00,631539307374,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=631539307374
2478570,197511,test,8,3,15,22.0,2016-09-11 19:42:00+00:00,1Z1454045429359895,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z1454045429359895
750965,197539,prior,1,5,16,,2016-01-29 09:03:00+00:00,1Z7408718839087474,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z7408718839087474
2912941,197539,prior,2,1,17,17.0,2016-01-29 09:03:00+00:00,1Z1832740096351352,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z1832740096351352
2353298,197539,prior,3,3,21,9.0,2016-02-15 18:28:00+00:00,JD2760914034961775,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2760914034961775
3277804,197539,prior,4,2,18,13.0,2016-02-24 19:36:00+00:00,1Z5856217118162043,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z5856217118162043
2593019,197539,prior,5,4,9,23.0,2016-03-08 13:48:00+00:00,9428101339238044752030,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9428101339238044752030
1197097,197539,prior,6,1,16,30.0,2016-03-31 09:07:00+00:00,9407507365727125611210,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9407507365727125611210
1466248,197539,prior,7,5,21,25.0,2016-04-30 00:13:00+00:00,9489518414076243249838,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9489518414076243249838
1424309,197539,test,8,4,9,30.0,2016-05-25 12:19:00+00:00,9408751696847552806022,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9408751696847552806022
2553567,197696,prior,1,2,15,,2016-11-20 23:32:00+00:00,9463392253078957435406,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9463392253078957435406
96065,197696,prior,2,1,16,6.0,2016-11-20 23:32:00+00:00,9463021839194023153838,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9463021839194023153838
1753280,197696,prior,3,0,15,27.0,2016-11-26 23:15:00+00:00,650981814288,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=650981814288
830241,197696,prior,4,5,12,12.0,2016-12-23 16:49:00+00:00,JD7387873351726915,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD7387873351726915
701988,197696,prior,5,4,15,20.0,2017-01-04 17:49:00+00:00,JD1975185746561003,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD1975185746561003
1650674,197696,prior,6,2,14,12.0,2017-01-24 19:32:00+00:00,JD9334426108935070,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD9334426108935070
2827387,197696,prior,7,1,16,6.0,2017-02-05 10:53:00+00:00,689099373679,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=689099373679
2872214,197696,prior,8,1,10,7.0,2017-02-11 20:36:00+00:00,9480080877931314200006,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9480080877931314200006
2425185,197696,prior,9,5,14,30.0,2017-02-18 23:41:00+00:00,JD8849778189326424,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8849778189326424
2261179,197696,prior,10,6,18,8.0,2017-03-20 18:24:00+00:00,9436028047418799393726,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9436028047418799393726
533245,197696,test,11,6,18,7.0,2017-03-28 22:24:00+00:00,9457166711300902548985,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9457166711300902548985
2486221,197903,prior,1,2,12,,2016-11-21 17:04:00+00:00,1Z8392149658167958,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8392149658167958
3093757,197903,prior,2,6,10,18.0,2016-11-21 17:04:00+00:00,JD8551210583754054,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8551210583754054
1430265,197903,prior,3,5,14,20.0,2016-12-09 12:10:00+00:00,JD1967620173425630,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD1967620173425630
2517222,197903,test,4,1,16,30.0,2016-12-29 22:08:00+00:00,688673124805,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=688673124805
3042121,197957,prior,1,6,10,,2016-08-25 19:22:00+00:00,619623317325,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=619623317325
1107273,197957,prior,2,6,10,7.0,2016-08-25 19:22:00+00:00,JD3214500568341803,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD3214500568341803
1621040,197957,prior,3,6,10,7.0,2016-09-01 18:34:00+00:00,1Z7452653653561192,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z7452653653561192
1010882,197957,prior,4,0,10,8.0,2016-09-08 23:38:00+00:00,9432929021723124071120,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9432929021723124071120
2758104,197957,prior,5,3,10,10.0,2016-09-16 12:17:00+00:00,9413881391585524011586,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9413881391585524011586
2069912,197957,prior,6,6,10,3.0,2016-09-26 22:09:00+00:00,1Z6805741316252206,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z6805741316252206
2836910,197957,prior,7,6,10,7.0,2016-09-29 18:00:00+00:00,1Z8763428343881967,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8763428343881967
3285449,197957,prior,8,6,10,7.0,2016-10-06 01:12:00+00:00,631170296819,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=631170296819
573972,197957,prior,9,6,10,7.0,2016-10-13 18:54:00+00:00,636577954475,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=636577954475
2940061,197957,prior,10,3,10,11.0,2016-10-20 19:42:00+00:00,JD8898831722937505,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8898831722937505
2739425,197957,prior,11,0,10,4.0,2016-10-31 20:46:00+00:00,648408271121,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=648408271121
2169027,197957,prior,12,6,10,6.0,2016-11-04 17:45:00+00:00,JD5547669900797453,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5547669900797453
815243,197957,prior,13,6,10,7.0,2016-11-10 06:50:00+00:00,1Z8572285541245995,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z8572285541245995
2834678,197957,prior,14,6,10,7.0,2016-11-17 23:32:00+00:00,9430632206907133403658,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9430632206907133403658
3359060,197957,prior,15,0,14,8.0,2016-11-24 19:42:00+00:00,621012768659,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=621012768659
621404,197957,prior,16,6,10,6.0,2016-12-02 12:43:00+00:00,9448567184179433910202,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9448567184179433910202
3173003,197957,prior,17,6,10,7.0,2016-12-08 10:33:00+00:00,1Z5317652834087888,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z5317652834087888
2490595,197957,prior,18,6,10,7.0,2016-12-15 22:27:00+00:00,9446566839502417594599,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9446566839502417594599
1011807,197957,prior,19,6,10,7.0,2016-12-22 13:34:00+00:00,JD2493217875498280,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2493217875498280
2465039,197957,prior,20,6,12,7.0,2016-12-29 22:12:00+00:00,JD2612680320379522,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2612680320379522
2258153,197957,prior,21,6,9,7.0,2017-01-05 23:16:00+00:00,631625937969,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=631625937969
1535167,197957,prior,22,6,10,7.0,2017-01-12 06:13:00+00:00,1Z4276416297369387,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4276416297369387
803988,197957,prior,23,6,11,7.0,2017-01-19 21:12:00+00:00,9480838655283255588281,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9480838655283255588281
1338626,197957,prior,24,6,11,7.0,2017-01-26 15:25:00+00:00,JD8756268883693727,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8756268883693727
902252,197957,prior,25,6,10,7.0,2017-02-02 20:03:00+00:00,1Z6836070493456048,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z6836070493456048
2636034,197957,prior,26,0,10,8.0,2017-02-09 19:31:00+00:00,9422936148456495514453,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9422936148456495514453
2225349,197957,prior,27,6,10,6.0,2017-02-17 23:28:00+00:00,9464215282811898084381,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9464215282811898084381
1122870,197957,prior,28,6,11,14.0,2017-02-23 23:05:00+00:00,1Z3385937853710620,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z3385937853710620
2323736,197957,prior,29,6,10,7.0,2017-03-09 08:58:00+00:00,9438542677810004204281,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9438542677810004204281
1257767,197957,prior,30,6,10,7.0,2017-03-16 01:56:00+00:00,1Z1880684032720165,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z1880684032720165
359988,197957,prior,31,6,10,7.0,2017-03-23 18:29:00+00:00,9421574800953859198304,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9421574800953859198304
1732204,197957,prior,32,6,10,7.0,2017-03-30 07:01:00+00:00,611849410345,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=611849410345
2696563,197957,prior,33,6,10,7.0,2017-04-06 22:39:00+00:00,JD5788235792549098,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5788235792549098
182719,197957,prior,34,6,10,7.0,2017-04-13 19:22:00+00:00,9481666326145008700959,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9481666326145008700959
828327,197957,prior,35,0,22,1.0,2017-04-20 23:38:00+00:00,9465187681489261598963,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9465187681489261598963
2255916,197957,prior,36,6,10,6.0,2017-04-21 18:41:00+00:00,619100395929,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=619100395929
555399,197957,prior,37,4,16,5.0,2017-04-27 19:21:00+00:00,9437198441901789808957,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9437198441901789808957
3055894,197957,prior,38,6,10,9.0,2017-05-02 18:39:00+00:00,1Z4031814761390879,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4031814761390879
621246,197957,prior,39,6,10,7.0,2017-05-11 13:02:00+00:00,JD7606416478683145,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD7606416478683145
3013493,197957,prior,40,0,11,8.0,2017-05-18 19:06:00+00:00,9432487954105650935778,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9432487954105650935778
578431,197957,prior,41,6,10,6.0,2017-05-26 15:46:00+00:00,JD1143791240795330,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD1143791240795330
1264777,197957,prior,42,6,10,7.0,2017-06-01 05:08:00+00:00,9466731134701265490309,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9466731134701265490309
2347535,197957,prior,43,6,11,7.0,2017-06-08 21:24:00+00:00,662089045085,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=662089045085
1192459,197957,prior,44,6,9,7.0,2017-06-15 19:20:00+00:00,9414662559518702669433,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9414662559518702669433
2476564,197957,prior,45,0,9,15.0,2017-06-22 21:58:00+00:00,600312776580,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=600312776580
1511477,197957,prior,46,6,10,6.0,2017-07-07 17:43:00+00:00,1Z0523388534711750,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z0523388534711750
2614910,197957,prior,47,6,10,7.0,2017-07-13 23:58:00+00:00,694720295428,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=694720295428
2489364,197957,prior,48,6,9,7.0,2017-07-20 22:53:00+00:00,9431265733583131762930,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9431265733583131762930
1802862,197957,prior,49,4,6,5.0,2017-07-27 20:52:00+00:00,668673628594,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=668673628594
2351700,197957,prior,50,6,10,2.0,2017-08-01 17:46:00+00:00,9476483953438724118742,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9476483953438724118742
585721,197957,prior,51,6,10,7.0,2017-08-03 22:22:00+00:00,JD0004485908568010,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD0004485908568010
2309173,197957,prior,52,6,9,7.0,2017-08-10 23:52:00+00:00,692798724759,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=692798724759
2821910,197957,test,53,6,9,7.0,2017-08-17 23:19:00+00:00,625726227740,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=625726227740
2160258,198117,prior,1,0,19,,2016-08-12 16:38:00+00:00,9441802396346006337621,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9441802396346006337621
1514467,198117,prior,2,4,21,4.0,2016-08-12 16:38:00+00:00,JD6453127170696094,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD6453127170696094
383500,198117,prior,3,1,23,4.0,2016-08-16 23:57:00+00:00,JD8204718892186602,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8204718892186602
731941,198117,prior,4,1,23,7.0,2016-08-20 22:51:00+00:00,9447550295416245811762,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9447550295416245811762
483357,198117,prior,5,1,13,14.0,2016-08-27 19:14:00+00:00,1Z5755703446839819,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z5755703446839819
1937081,198117,prior,6,6,14,5.0,2016-09-10 18:17:00+00:00,613239316323,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=613239316323
794843,198117,prior,7,4,18,5.0,2016-09-15 19:02:00+00:00,JD1804809009467457,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD1804809009467457
1428343,198117,prior,8,6,9,9.0,2016-09-20 13:53:00+00:00,9431283348492511719421,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9431283348492511719421
1506629,198117,prior,9,4,22,5.0,2016-09-29 21:27:00+00:00,JD9531626765951916,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD9531626765951916
1033507,198117,prior,10,1,21,4.0,2016-10-04 21:38:00+00:00,9452500743302110660851,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9452500743302110660851
835219,198117,prior,11,1,16,14.0,2016-10-08 17:40:00+00:00,668933463445,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=668933463445
2620141,198117,prior,12,4,15,17.0,2016-10-22 21:04:00+00:00,638166846333,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=638166846333
3277710,198117,prior,13,1,14,11.0,2016-11-08 20:07:00+00:00,JD1268956570856972,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD1268956570856972
1765813,198117,prior,14,3,12,9.0,2016-11-19 09:32:00+00:00,600650850535,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=600650850535
811587,198117,prior,15,5,13,9.0,2016-11-28 12:29:00+00:00,9498997164809949334096,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9498997164809949334096
2183967,198117,prior,16,0,11,9.0,2016-12-07 09:01:00+00:00,1Z9799077008537328,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z9799077008537328
1659212,198117,prior,17,4,11,4.0,2016-12-16 20:34:00+00:00,1Z5850040079560473,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z5850040079560473
1470571,198117,prior,18,2,21,5.0,2016-12-20 20:17:00+00:00,1Z9248538345618239,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z9248538345618239
1944784,198117,prior,19,1,17,6.0,2016-12-25 20:44:00+00:00,9407484012692208813689,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9407484012692208813689
2131626,198117,prior,20,3,11,9.0,2016-12-31 22:07:00+00:00,1Z4862432657417514,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4862432657417514
567767,198117,prior,21,6,22,3.0,2017-01-09 17:29:00+00:00,JD4358934351872414,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD4358934351872414
3012793,198117,prior,22,5,11,13.0,2017-01-12 22:05:00+00:00,689091288677,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=689091288677
3251803,198117,prior,23,3,16,30.0,2017-01-25 23:12:00+00:00,1Z4604211912204590,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4604211912204590
1648036,198117,prior,24,6,21,3.0,2017-02-24 22:33:00+00:00,JD5587668747288585,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5587668747288585
526734,198117,prior,25,1,23,16.0,2017-02-27 07:13:00+00:00,JD0679479621884402,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD0679479621884402
1069622,198117,prior,26,6,19,12.0,2017-03-15 21:17:00+00:00,1Z3841771857837990,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z3841771857837990
207634,198117,prior,27,2,21,24.0,2017-03-27 15:55:00+00:00,JD5348981208982847,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD5348981208982847
868331,198117,prior,28,6,17,4.0,2017-04-20 08:12:00+00:00,679269071877,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=679269071877
3220945,198117,prior,29,0,13,15.0,2017-04-24 17:17:00+00:00,JD8761459359845334,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8761459359845334
300350,198117,prior,30,5,11,12.0,2017-05-09 00:50:00+00:00,1Z1873140186406392,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z1873140186406392
1841032,198117,prior,31,0,13,16.0,2017-05-21 17:23:00+00:00,JD0123074308325841,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD0123074308325841
3157061,198117,prior,32,5,17,5.0,2017-06-06 08:33:00+00:00,JD4572805209148625,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD4572805209148625
93716,198117,prior,33,1,11,3.0,2017-06-11 00:57:00+00:00,9481900322123262409368,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9481900322123262409368
2429344,198117,prior,34,2,14,8.0,2017-06-14 22:07:00+00:00,693514355418,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=693514355418
3093815,198117,prior,35,5,10,3.0,2017-06-22 16:30:00+00:00,9496209909421192129867,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9496209909421192129867
3208675,198117,prior,36,6,10,8.0,2017-06-25 19:15:00+00:00,JD2810801048625122,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2810801048625122
319022,198117,prior,37,3,17,4.0,2017-07-03 23:52:00+00:00,JD9478362361648441,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD9478362361648441
473772,198117,prior,38,5,12,23.0,2017-07-07 21:57:00+00:00,1Z2270424609597528,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z2270424609597528
1332435,198117,test,39,3,23,5.0,2017-07-30 18:50:00+00:00,JD2560179219777226,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD2560179219777226
3036421,198256,prior,1,4,15,,2016-10-20 21:49:00+00:00,682018505808,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=682018505808
1436046,198256,prior,2,2,15,12.0,2016-10-20 21:49:00+00:00,1Z7562814471813112,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z7562814471813112
2838315,198256,prior,3,1,16,6.0,2016-11-01 18:32:00+00:00,656270045238,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=656270045238
1359242,198256,prior,4,6,12,12.0,2016-11-07 19:47:00+00:00,1Z9180298128793854,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z9180298128793854
182979,198256,prior,5,2,8,24.0,2016-11-19 12:49:00+00:00,JD8887689772494861,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD8887689772494861
3082986,198256,prior,6,3,12,15.0,2016-12-13 06:26:00+00:00,9462719322794376797450,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9462719322794376797450
2918694,198256,prior,7,1,17,30.0,2016-12-28 10:35:00+00:00,691918391352,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=691918391352
2707760,198256,prior,8,6,10,5.0,2017-01-27 00:03:00+00:00,1Z7126512113854077,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z7126512113854077
854660,198256,prior,9,3,17,30.0,2017-02-01 18:21:00+00:00,689368508491,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=689368508491
1328865,198256,prior,10,4,16,30.0,2017-03-03 18:21:00+00:00,1Z4415458220912259,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4415458220912259
2186027,198256,prior,11,0,18,10.0,2017-04-02 20:30:00+00:00,JD3213780866083825,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD3213780866083825
3229433,198256,prior,12,4,17,4.0,2017-04-12 19:17:00+00:00,1Z6763815443552021,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z6763815443552021
1052395,198256,prior,13,5,14,29.0,2017-04-16 20:48:00+00:00,677527728542,FedEx,https://www.fedex.com/apps/fedextrack/?tracknumbers=677527728542
2395856,198256,test,14,2,17,11.0,2017-05-15 15:03:00+00:00,9483807123496000503172,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9483807123496000503172
1655285,198405,prior,1,5,15,,2016-12-20 18:39:00+00:00,9489674103450164565786,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9489674103450164565786
1861046,198405,prior,2,3,11,12.0,2016-12-20 18:39:00+00:00,1Z5275485381768581,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z5275485381768581
1419189,198405,prior,3,1,14,12.0,2017-01-01 17:31:00+00:00,9443400705286749695160,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9443400705286749695160
2734517,198405,prior,4,6,10,19.0,2017-01-13 18:44:00+00:00,JD4860216185340590,DHL,https://www.dhl.com/en/express/tracking.html?AWB=JD4860216185340590
68963,198405,prior,5,6,11,14.0,2017-02-01 08:02:00+00:00,9409465275001174951302,USPS,https://tools.usps.com/go/TrackConfirmAction?tLabels=9409465275001174951302
1069224,198405,prior,6,1,8,16.0,2017-02-15 10:49:00+00:00,1Z4056101272962957,UPS,https://wwwapps.ups.com/WebTracking/track?track=yes&trackNums=1Z4056101272962957
