order_id,status,changed_at
1069224,pending,2016-11-24 20:26:00+00:00
1069224,processing,2016-11-24 21:39:00+00:00
1069224,shipped,2016-11-26 23:09:00+00:00
1069224,delivered,2016-11-30 18:06:00+00:00
219101,pending,2016-12-10 06:31:00+00:00
219101,processing,2016-12-10 07:32:00+00:00
219101,shipped,2016-12-10 21:20:00+00:00
219101,delivered,2016-12-17 22:17:00+00:00
1003661,pending,2016-12-17 19:32:00+00:00
1003661,processing,2016-12-17 20:08:00+00:00
1003661,shipped,2016-12-18 05:33:00+00:00
1003661,delivered,2016-12-23 21:13:00+00:00
2790037,pending,2017-01-13 10:30:00+00:00
2790037,processing,2017-01-13 21:12:00+00:00
2790037,shipped,2017-01-14 17:15:00+00:00
2790037,delivered,2017-01-20 19:41:00+00:00
2782423,pending,2017-01-19 23:07:00+00:00
2782423,processing,2017-01-19 23:25:00+00:00
2782423,shipped,2017-01-20 05:35:00+00:00
2782423,delivered,2017-01-22 20:16:00+00:00
1614595,pending,2017-01-23 22:21:00+00:00
1614595,processing,2017-01-23 23:07:00+00:00
1614595,shipped,2017-01-25 22:30:00+00:00
1614595,delivered,2017-01-26 22:16:00+00:00
1614595,return_requested,2017-02-04 19:09:00+00:00
1614595,returned,2017-02-05 17:34:00+00:00
1614595,refunded,2017-02-06 18:59:00+00:00
2258216,pending,2017-01-26 20:27:00+00:00
2258216,processing,2017-01-26 23:45:00+00:00
2258216,shipped,2017-01-27 14:02:00+00:00
2258216,delivered,2017-02-02 18:27:00+00:00
1531943,pending,2017-02-01 18:05:00+00:00
1531943,processing,2017-02-01 19:20:00+00:00
1531943,shipped,2017-02-02 21:09:00+00:00
1531943,delivered,2017-02-05 17:23:00+00:00
3045449,pending,2017-02-06 18:18:00+00:00
3045449,processing,2017-02-06 23:08:00+00:00
3045449,shipped,2017-02-07 23:18:00+00:00
3045449,delivered,2017-02-10 20:29:00+00:00
1888752,pending,2017-02-17 16:45:00+00:00
1888752,processing,2017-02-17 17:50:00+00:00
1888752,shipped,2017-02-17 19:13:00+00:00
1888752,delivered,2017-02-18 23:55:00+00:00
1233358,pending,2017-03-11 17:37:00+00:00
1233358,processing,2017-03-11 18:41:00+00:00
1233358,shipped,2017-03-11 19:24:00+00:00
1233358,delivered,2017-03-14 20:54:00+00:00
710584,pending,2017-03-15 21:52:00+00:00
710584,processing,2017-03-15 22:13:00+00:00
710584,shipped,2017-03-16 18:16:00+00:00
710584,delivered,2017-03-23 22:54:00+00:00
1086483,pending,2017-03-19 21:02:00+00:00
1086483,processing,2017-03-19 21:52:00+00:00
1086483,shipped,2017-03-20 18:53:00+00:00
1086483,delivered,2017-03-21 17:42:00+00:00
1086483,refunded,2017-03-25 17:24:00+00:00
959700,pending,2017-03-22 18:30:00+00:00
959700,processing,2017-03-22 18:56:00+00:00
959700,shipped,2017-03-23 21:57:00+00:00
959700,delivered,2017-03-30 18:26:00+00:00
2011258,pending,2017-04-05 22:53:00+00:00
2011258,processing,2017-04-06 00:15:00+00:00
2011258,failed,2017-04-06 13:03:00+00:00
14940,pending,2017-04-10 18:34:00+00:00
14940,processing,2017-04-10 20:37:00+00:00
14940,shipped,2017-04-12 17:57:00+00:00
14940,delivered,2017-04-19 06:03:00+00:00
3021150,pending,2017-04-16 23:35:00+00:00
3021150,processing,2017-04-17 17:20:00+00:00
3021150,shipped,2017-04-18 22:31:00+00:00
3021150,delivered,2017-04-20 21:30:00+00:00
171858,pending,2017-04-22 23:50:00+00:00
171858,processing,2017-04-23 00:17:00+00:00
171858,shipped,2017-04-24 23:56:00+00:00
171858,delivered,2017-04-30 10:38:00+00:00
2406696,pending,2017-04-26 22:19:00+00:00
2406696,processing,2017-04-26 23:36:00+00:00
2406696,shipped,2017-04-28 21:23:00+00:00
2406696,delivered,2017-05-05 14:34:00+00:00
1123557,pending,2017-05-04 20:47:00+00:00
1123557,processing,2017-05-04 22:46:00+00:00
1123557,shipped,2017-05-05 18:42:00+00:00
1123557,delivered,2017-05-10 19:48:00+00:00
247417,pending,2017-05-10 10:22:00+00:00
247417,processing,2017-05-10 19:45:00+00:00
247417,shipped,2017-05-11 20:38:00+00:00
247417,delivered,2017-05-14 20:44:00+00:00
247417,return_requested,2017-05-24 17:48:00+00:00
247417,returned,2017-05-26 12:53:00+00:00
247417,refunded,2017-05-28 07:45:00+00:00
2763795,pending,2017-05-19 20:06:00+00:00
2763795,processing,2017-05-19 20:20:00+00:00
2763795,shipped,2017-05-20 17:06:00+00:00
2763795,delivered,2017-05-27 21:42:00+00:00
66665,pending,2017-05-28 20:43:00+00:00
66665,processing,2017-05-28 21:21:00+00:00
66665,shipped,2017-05-29 20:10:00+00:00
66665,delivered,2017-05-31 11:13:00+00:00
1560660,pending,2017-06-09 12:59:00+00:00
1560660,processing,2017-06-09 19:16:00+00:00
1560660,shipped,2017-06-10 20:59:00+00:00
1560660,delivered,2017-06-13 20:56:00+00:00
2920931,pending,2017-06-17 22:05:00+00:00
2920931,processing,2017-06-17 23:01:00+00:00
2920931,cancelled,2017-06-18 18:09:00+00:00
404913,pending,2017-06-21 18:31:00+00:00
404913,processing,2017-06-21 18:47:00+00:00
404913,shipped,2017-06-21 20:06:00+00:00
404913,delivered,2017-06-22 22:27:00+00:00
2302450,pending,2017-07-02 18:12:00+00:00
2302450,processing,2017-07-02 23:29:00+00:00
2302450,shipped,2017-07-03 17:30:00+00:00
2302450,delivered,2017-07-10 18:47:00+00:00
1161143,pending,2017-07-21 22:10:00+00:00
1161143,processing,2017-07-21 22:54:00+00:00
1161143,shipped,2017-07-21 23:04:00+00:00
1161143,delivered,2017-07-24 19:12:00+00:00
3330184,pending,2017-07-26 18:46:00+00:00
3330184,processing,2017-07-26 19:55:00+00:00
3330184,shipped,2017-07-27 20:00:00+00:00
3330184,delivered,2017-07-29 13:43:00+00:00
2964799,pending,2017-08-04 23:39:00+00:00
2964799,processing,2017-08-05 20:53:00+00:00
2964799,shipped,2017-08-06 15:51:00+00:00
2964799,delivered,2017-08-09 22:13:00+00:00
1159609,pending,2017-08-11 12:50:00+00:00
1159609,processing,2017-08-11 23:22:00+00:00
1159609,shipped,2017-08-12 17:52:00+00:00
1159609,delivered,2017-08-14 17:04:00+00:00
1403213,pending,2017-08-20 17:45:00+00:00
1403213,processing,2017-08-20 18:08:00+00:00
1403213,shipped,2017-08-22 23:46:00+00:00
1403213,delivered,2017-08-24 12:48:00+00:00
1929907,pending,2017-08-25 22:42:00+00:00
1929907,processing,2017-08-26 00:06:00+00:00
1929907,cancelled,2017-08-26 20:21:00+00:00
3285244,pending,2017-09-06 08:33:00+00:00
3285244,processing,2017-09-06 16:40:00+00:00
3285244,shipped,2017-09-07 18:48:00+00:00
3285244,delivered,2017-09-11 12:18:00+00:00
3285244,refunded,2017-09-11 13:43:00+00:00
2464505,pending,2017-09-17 19:42:00+00:00
2464505,processing,2017-09-17 19:58:00+00:00
2464505,shipped,2017-09-17 22:58:00+00:00
2464505,delivered,2017-09-20 20:10:00+00:00
2464505,refunded,2017-09-23 05:38:00+00:00
3204487,pending,2016-02-11 17:42:00+00:00
3204487,processing,2016-02-11 22:40:00+00:00
3204487,shipped,2016-02-12 12:20:00+00:00
3204487,delivered,2016-02-16 20:36:00+00:00
1180888,pending,2016-02-11 17:42:00+00:00
1180888,processing,2016-02-11 17:58:00+00:00
1180888,shipped,2016-02-12 17:10:00+00:00
1180888,delivered,2016-02-18 21:40:00+00:00
1955871,pending,2016-03-12 19:05:00+00:00
1955871,processing,2016-03-12 19:28:00+00:00
1955871,shipped,2016-03-13 19:00:00+00:00
1955871,delivered,2016-03-17 18:01:00+00:00
2278692,pending,2016-03-19 05:29:00+00:00
2278692,processing,2016-03-19 23:43:00+00:00
2278692,shipped,2016-03-20 21:49:00+00:00
2278692,delivered,2016-03-25 16:22:00+00:00
866613,pending,2016-04-01 18:45:00+00:00
866613,processing,2016-04-01 20:01:00+00:00
866613,shipped,2016-04-02 21:37:00+00:00
866613,delivered,2016-04-09 23:27:00+00:00
2023094,pending,2016-04-08 23:33:00+00:00
2023094,processing,2016-04-09 00:18:00+00:00
2023094,shipped,2016-04-09 01:51:00+00:00
2023094,delivered,2016-04-15 18:15:00+00:00
978424,pending,2016-04-15 21:37:00+00:00
978424,processing,2016-04-15 22:36:00+00:00
978424,shipped,2016-04-17 17:57:00+00:00
978424,delivered,2016-04-21 01:47:00+00:00
2919981,pending,2016-04-22 17:32:00+00:00
2919981,processing,2016-04-22 23:23:00+00:00
2919981,shipped,2016-04-23 18:14:00+00:00
2919981,delivered,2016-04-26 17:39:00+00:00
1278765,pending,2016-04-28 19:49:00+00:00
1278765,processing,2016-04-28 22:16:00+00:00
1278765,shipped,2016-04-30 22:20:00+00:00
1278765,delivered,2016-05-06 23:00:00+00:00
432280,pending,2016-05-13 22:16:00+00:00
432280,processing,2016-05-13 23:05:00+00:00
432280,shipped,2016-05-14 10:23:00+00:00
432280,delivered,2016-05-18 17:00:00+00:00
2511766,pending,2016-05-27 11:54:00+00:00
2511766,processing,2016-05-27 17:39:00+00:00
2511766,shipped,2016-05-28 23:10:00+00:00
2511766,delivered,2016-06-04 17:03:00+00:00
1132993,pending,2016-06-04 08:50:00+00:00
1132993,processing,2016-06-04 09:39:00+00:00
1132993,shipped,2016-06-05 01:51:00+00:00
1132993,delivered,2016-06-07 19:45:00+00:00
2701767,pending,2016-06-11 22:21:00+00:00
2701767,processing,2016-06-11 22:23:00+00:00
2701767,shipped,2016-06-12 22:38:00+00:00
2701767,delivered,2016-06-17 21:49:00+00:00
2977875,pending,2016-06-16 23:09:00+00:00
2977875,processing,2016-06-16 23:51:00+00:00
2977875,failed,2016-06-17 20:07:00+00:00
1866649,pending,2016-07-08 21:58:00+00:00
1866649,processing,2016-07-08 22:51:00+00:00
1866649,shipped,2016-07-10 22:31:00+00:00
1866649,delivered,2016-07-16 22:04:00+00:00
1422362,pending,2016-07-15 23:50:00+00:00
1422362,processing,2016-07-16 20:47:00+00:00
1422362,cancelled,2016-07-16 20:49:00+00:00
1690847,pending,2016-07-29 20:21:00+00:00
1690847,processing,2016-07-29 20:33:00+00:00
1690847,shipped,2016-07-29 21:22:00+00:00
1690847,delivered,2016-07-31 17:38:00+00:00
2237847,pending,2016-08-05 20:15:00+00:00
2237847,processing,2016-08-05 21:43:00+00:00
2237847,shipped,2016-08-07 22:24:00+00:00
2237847,delivered,2016-08-14 22:03:00+00:00
1654181,pending,2016-08-12 22:40:00+00:00
1654181,processing,2016-08-12 22:53:00+00:00
1654181,shipped,2016-08-14 00:34:00+00:00
1654181,delivered,2016-08-17 23:46:00+00:00
867297,pending,2016-08-20 11:49:00+00:00
867297,processing,2016-08-20 12:54:00+00:00
867297,shipped,2016-08-21 19:46:00+00:00
867297,delivered,2016-08-26 18:29:00+00:00
3272581,pending,2016-08-28 23:49:00+00:00
3272581,processing,2016-08-29 21:36:00+00:00
3272581,shipped,2016-08-30 00:59:00+00:00
3272581,delivered,2016-09-02 23:46:00+00:00
2923054,pending,2016-09-11 19:15:00+00:00
2923054,processing,2016-09-11 19:54:00+00:00
2923054,shipped,2016-09-12 19:57:00+00:00
2923054,delivered,2016-09-13 22:43:00+00:00
2192413,pending,2016-10-06 19:52:00+00:00
2192413,processing,2016-10-06 20:34:00+00:00
2192413,shipped,2016-10-08 19:48:00+00:00
2192413,delivered,2016-10-12 19:37:00+00:00
3056792,pending,2016-10-30 17:21:00+00:00
3056792,processing,2016-10-30 20:14:00+00:00
3056792,shipped,2016-10-31 22:30:00+00:00
3056792,delivered,2016-11-07 22:06:00+00:00
3257412,pending,2016-11-05 19:31:00+00:00
3257412,processing,2016-11-05 20:40:00+00:00
3257412,shipped,2016-11-06 21:36:00+00:00
3257412,delivered,2016-11-11 20:08:00+00:00
1160863,pending,2016-11-11 12:35:00+00:00
1160863,processing,2016-11-11 20:38:00+00:00
1160863,shipped,2016-11-12 05:04:00+00:00
1160863,delivered,2016-11-14 20:49:00+00:00
1677924,pending,2016-11-25 22:35:00+00:00
1677924,processing,2016-11-25 23:32:00+00:00
1677924,cancelled,2016-11-26 18:20:00+00:00
2180174,pending,2016-11-25 22:35:00+00:00
2180174,processing,2016-11-25 23:34:00+00:00
2180174,cancelled,2016-11-26 17:29:00+00:00
2477856,pending,2016-11-27 23:51:00+00:00
2477856,processing,2016-11-28 05:28:00+00:00
2477856,shipped,2016-11-29 21:32:00+00:00
2477856,delivered,2016-12-02 17:31:00+00:00
2179281,pending,2016-12-01 19:08:00+00:00
2179281,processing,2016-12-01 22:58:00+00:00
2179281,shipped,2016-12-03 21:26:00+00:00
2179281,delivered,2016-12-07 12:30:00+00:00
1398695,pending,2016-12-09 18:42:00+00:00
1398695,processing,2016-12-09 19:15:00+00:00
1398695,failed,2016-12-09 22:30:00+00:00
524256,pending,2016-12-13 16:58:00+00:00
524256,processing,2016-12-13 20:47:00+00:00
524256,shipped,2016-12-14 21:58:00+00:00
524256,delivered,2016-12-17 18:21:00+00:00
524256,refunded,2016-12-18 18:21:00+00:00
2528406,pending,2016-12-17 18:52:00+00:00
2528406,processing,2016-12-17 19:03:00+00:00
2528406,shipped,2016-12-18 20:51:00+00:00
2528406,delivered,2016-12-19 19:47:00+00:00
87981,pending,2016-12-19 05:21:00+00:00
87981,processing,2016-12-19 19:06:00+00:00
87981,shipped,2016-12-20 19:27:00+00:00
87981,delivered,2016-12-25 05:23:00+00:00
840157,pending,2016-12-21 23:17:00+00:00
840157,processing,2016-12-21 23:25:00+00:00
840157,shipped,2016-12-22 17:12:00+00:00
840157,delivered,2016-12-25 07:04:00+00:00
2079480,pending,2017-01-10 23:54:00+00:00
2079480,processing,2017-01-11 23:09:00+00:00
2079480,shipped,2017-01-12 17:07:00+00:00
2079480,delivered,2017-01-15 09:51:00+00:00
1185954,pending,2017-01-16 22:38:00+00:00
1185954,processing,2017-01-16 23:12:00+00:00
1185954,shipped,2017-01-17 18:14:00+00:00
1185954,delivered,2017-01-20 19:32:00+00:00
1294001,pending,2017-01-21 18:33:00+00:00
1294001,processing,2017-01-21 22:54:00+00:00
1294001,shipped,2017-01-23 18:12:00+00:00
1294001,delivered,2017-01-27 01:57:00+00:00
1446785,pending,2017-02-07 06:24:00+00:00
1446785,processing,2017-02-07 22:20:00+00:00
1446785,shipped,2017-02-08 23:57:00+00:00
1446785,delivered,2017-02-10 23:05:00+00:00
1446785,return_requested,2017-02-14 22:35:00+00:00
1446785,returned,2017-02-21 21:40:00+00:00
1446785,refunded,2017-02-21 21:56:00+00:00
2574670,pending,2017-03-09 17:09:00+00:00
2574670,processing,2017-03-09 23:47:00+00:00
2574670,shipped,2017-03-11 17:33:00+00:00
2574670,delivered,2017-03-16 22:56:00+00:00
1111916,pending,2017-03-13 16:17:00+00:00
1111916,processing,2017-03-13 17:46:00+00:00
1111916,shipped,2017-03-14 17:01:00+00:00
1111916,delivered,2017-03-18 20:42:00+00:00
3195036,pending,2017-03-24 23:40:00+00:00
3195036,processing,2017-03-25 20:31:00+00:00
3195036,shipped,2017-03-27 22:36:00+00:00
3195036,delivered,2017-04-01 16:13:00+00:00
3195036,return_requested,2017-04-08 23:17:00+00:00
3195036,returned,2017-04-14 20:11:00+00:00
3195036,refunded,2017-04-15 20:40:00+00:00
2130360,pending,2017-04-16 18:10:00+00:00
2130360,processing,2017-04-16 19:10:00+00:00
2130360,shipped,2017-04-17 21:02:00+00:00
2130360,delivered,2017-04-24 23:49:00+00:00
2168541,pending,2017-04-21 22:27:00+00:00
2168541,processing,2017-04-21 22:46:00+00:00
2168541,shipped,2017-04-23 20:48:00+00:00
2168541,delivered,2017-04-28 00:40:00+00:00
3095192,pending,2017-04-29 15:28:00+00:00
3095192,processing,2017-04-29 21:17:00+00:00
3095192,shipped,2017-04-30 19:43:00+00:00
3095192,delivered,2017-05-02 20:32:00+00:00
1458683,pending,2017-05-10 07:49:00+00:00
1458683,processing,2017-05-10 23:49:00+00:00
1458683,shipped,2017-05-11 18:56:00+00:00
1458683,delivered,2017-05-12 20:54:00+00:00
474653,pending,2017-05-13 22:46:00+00:00
474653,processing,2017-05-13 23:27:00+00:00
474653,shipped,2017-05-14 20:14:00+00:00
474653,delivered,2017-05-15 10:22:00+00:00
1553958,pending,2017-05-21 23:55:00+00:00
1553958,processing,2017-05-22 20:43:00+00:00
1553958,shipped,2017-05-23 20:44:00+00:00
1553958,delivered,2017-05-29 17:54:00+00:00
1312339,pending,2017-05-26 22:59:00+00:00
1312339,processing,2017-05-26 23:23:00+00:00
1312339,shipped,2017-05-28 19:05:00+00:00
1312339,delivered,2017-05-31 23:57:00+00:00
1495761,pending,2017-06-04 22:36:00+00:00
1495761,processing,2017-06-04 23:25:00+00:00
1495761,shipped,2017-06-06 22:16:00+00:00
1495761,delivered,2017-06-07 20:31:00+00:00
389651,pending,2017-06-09 18:50:00+00:00
389651,processing,2017-06-09 23:47:00+00:00
389651,shipped,2017-06-10 18:18:00+00:00
389651,delivered,2017-06-17 23:51:00+00:00
3003687,pending,2017-06-16 20:37:00+00:00
3003687,processing,2017-06-16 23:45:00+00:00
3003687,shipped,2017-06-18 21:11:00+00:00
3003687,delivered,2017-06-19 23:08:00+00:00
3003687,refunded,2017-06-24 19:49:00+00:00
822539,pending,2017-07-07 18:42:00+00:00
822539,processing,2017-07-07 18:46:00+00:00
822539,shipped,2017-07-08 21:46:00+00:00
822539,delivered,2017-07-10 11:48:00+00:00
2952861,pending,2017-07-09 19:40:00+00:00
2952861,processing,2017-07-09 19:52:00+00:00
2952861,failed,2017-07-09 22:17:00+00:00
774328,pending,2017-08-04 06:16:00+00:00
774328,processing,2017-08-04 23:10:00+00:00
774328,shipped,2017-08-05 15:47:00+00:00
774328,delivered,2017-08-11 21:21:00+00:00
774328,return_requested,2017-08-20 17:49:00+00:00
774328,returned,2017-08-22 23:39:00+00:00
774328,refunded,2017-08-22 23:45:00+00:00
2958581,pending,2016-08-21 13:38:00+00:00
2958581,processing,2016-08-21 23:02:00+00:00
2958581,shipped,2016-08-22 16:40:00+00:00
2958581,delivered,2016-08-24 22:36:00+00:00
2549863,pending,2016-08-21 13:38:00+00:00
2549863,processing,2016-08-21 19:52:00+00:00
2549863,shipped,2016-08-22 19:16:00+00:00
2549863,delivered,2016-08-24 21:07:00+00:00
1061177,pending,2016-09-05 16:13:00+00:00
1061177,processing,2016-09-05 23:27:00+00:00
1061177,shipped,2016-09-06 23:57:00+00:00
1061177,delivered,2016-09-11 21:13:00+00:00
1757158,pending,2016-09-25 14:48:00+00:00
1757158,processing,2016-09-25 18:04:00+00:00
1757158,cancelled,2016-09-25 21:27:00+00:00
158248,pending,2016-10-25 17:46:00+00:00
158248,processing,2016-10-25 18:40:00+00:00
158248,shipped,2016-10-26 22:08:00+00:00
158248,delivered,2016-10-27 19:15:00+00:00
1746091,pending,2016-11-07 08:27:00+00:00
1746091,processing,2016-11-07 08:44:00+00:00
1746091,shipped,2016-11-07 22:46:00+00:00
1746091,delivered,2016-11-11 09:04:00+00:00
2048009,pending,2016-12-06 19:08:00+00:00
2048009,processing,2016-12-06 21:45:00+00:00
2048009,cancelled,2016-12-06 22:23:00+00:00
935710,pending,2016-12-18 19:43:00+00:00
935710,processing,2016-12-18 20:37:00+00:00
935710,shipped,2016-12-20 20:39:00+00:00
935710,delivered,2016-12-22 10:28:00+00:00
679728,pending,2017-01-17 20:01:00+00:00
679728,processing,2017-01-17 22:57:00+00:00
679728,failed,2017-01-18 23:57:00+00:00
2987339,pending,2017-02-07 16:47:00+00:00
2987339,processing,2017-02-07 21:08:00+00:00
2987339,shipped,2017-02-08 13:40:00+00:00
2987339,delivered,2017-02-12 22:22:00+00:00
1653188,pending,2016-03-26 20:17:00+00:00
1653188,processing,2016-03-26 20:36:00+00:00
1653188,shipped,2016-03-28 11:19:00+00:00
1653188,delivered,2016-04-03 23:58:00+00:00
59024,pending,2016-03-26 20:17:00+00:00
59024,processing,2016-03-26 21:13:00+00:00
59024,shipped,2016-03-27 20:49:00+00:00
59024,delivered,2016-03-30 17:22:00+00:00
1811774,pending,2016-04-20 01:36:00+00:00
1811774,processing,2016-04-20 19:30:00+00:00
1811774,shipped,2016-04-21 18:00:00+00:00
1811774,delivered,2016-04-24 23:17:00+00:00
1348534,pending,2016-04-26 10:17:00+00:00
1348534,processing,2016-04-26 22:46:00+00:00
1348534,shipped,2016-04-27 22:18:00+00:00
1348534,delivered,2016-05-03 20:12:00+00:00
2797026,pending,2016-05-02 08:41:00+00:00
2797026,processing,2016-05-02 11:41:00+00:00
2797026,shipped,2016-05-03 20:58:00+00:00
2797026,delivered,2016-05-08 15:05:00+00:00
1192031,pending,2016-05-31 20:25:00+00:00
1192031,processing,2016-05-31 20:38:00+00:00
1192031,shipped,2016-06-01 06:28:00+00:00
1192031,delivered,2016-06-04 01:59:00+00:00
1807912,pending,2016-06-13 10:33:00+00:00
1807912,processing,2016-06-13 10:50:00+00:00
1807912,shipped,2016-06-14 08:40:00+00:00
1807912,delivered,2016-06-19 23:22:00+00:00
2739755,pending,2016-06-20 01:39:00+00:00
2739755,processing,2016-06-20 22:07:00+00:00
2739755,shipped,2016-06-22 23:19:00+00:00
2739755,delivered,2016-06-29 23:25:00+00:00
2788740,pending,2016-07-04 23:18:00+00:00
2788740,processing,2016-07-05 00:37:00+00:00
2788740,cancelled,2016-07-05 22:10:00+00:00
1451814,pending,2016-07-11 10:43:00+00:00
1451814,processing,2016-07-11 23:05:00+00:00
1451814,cancelled,2016-07-12 00:35:00+00:00
1691059,pending,2016-08-10 05:49:00+00:00
1691059,processing,2016-08-10 19:02:00+00:00
1691059,shipped,2016-08-12 05:37:00+00:00
1691059,delivered,2016-08-18 20:51:00+00:00
412024,pending,2016-08-15 23:02:00+00:00
412024,processing,2016-08-15 23:55:00+00:00
412024,cancelled,2016-08-16 22:42:00+00:00
2497900,pending,2016-08-29 19:39:00+00:00
2497900,processing,2016-08-29 20:39:00+00:00
2497900,shipped,2016-08-31 20:30:00+00:00
2497900,delivered,2016-09-06 09:07:00+00:00
929715,pending,2016-09-06 18:04:00+00:00
929715,processing,2016-09-06 23:48:00+00:00
929715,cancelled,2016-09-07 20:07:00+00:00
2636229,pending,2016-02-15 21:21:00+00:00
2636229,processing,2016-02-15 22:27:00+00:00
2636229,shipped,2016-02-16 18:37:00+00:00
2636229,delivered,2016-02-22 18:01:00+00:00
1856682,pending,2016-02-15 21:21:00+00:00
1856682,processing,2016-02-15 21:56:00+00:00
1856682,cancelled,2016-02-15 23:08:00+00:00
1763168,pending,2016-03-16 22:09:00+00:00
1763168,processing,2016-03-16 23:40:00+00:00
1763168,failed,2016-03-17 21:56:00+00:00
392537,pending,2016-04-15 21:34:00+00:00
392537,processing,2016-04-15 22:14:00+00:00
392537,shipped,2016-04-17 06:52:00+00:00
392537,delivered,2016-04-20 21:01:00+00:00
3008803,pending,2016-05-10 23:43:00+00:00
3008803,processing,2016-05-11 22:24:00+00:00
3008803,shipped,2016-05-12 15:14:00+00:00
3008803,delivered,2016-05-16 23:22:00+00:00
3008803,return_requested,2016-05-27 17:30:00+00:00
3008803,returned,2016-05-28 18:21:00+00:00
3008803,refunded,2016-05-28 19:42:00+00:00
990818,pending,2016-06-07 22:06:00+00:00
990818,processing,2016-06-07 22:16:00+00:00
990818,cancelled,2016-06-07 22:46:00+00:00
1022755,pending,2016-06-25 08:40:00+00:00
1022755,processing,2016-06-25 20:38:00+00:00
1022755,shipped,2016-06-27 20:26:00+00:00
1022755,delivered,2016-06-30 20:45:00+00:00
1568969,pending,2016-07-08 17:58:00+00:00
1568969,processing,2016-07-08 23:51:00+00:00
1568969,shipped,2016-07-09 23:40:00+00:00
1568969,delivered,2016-07-12 20:02:00+00:00
1944130,pending,2016-08-07 21:54:00+00:00
1944130,processing,2016-08-07 23:01:00+00:00
1944130,cancelled,2016-08-08 14:59:00+00:00
2224750,pending,2016-09-06 11:44:00+00:00
2224750,processing,2016-09-06 12:49:00+00:00
2224750,shipped,2016-09-07 16:21:00+00:00
2224750,delivered,2016-09-10 21:50:00+00:00
2299697,pending,2016-12-26 22:11:00+00:00
2299697,processing,2016-12-26 23:42:00+00:00
2299697,cancelled,2016-12-27 07:25:00+00:00
417308,pending,2016-12-26 22:11:00+00:00
417308,processing,2016-12-26 22:43:00+00:00
417308,shipped,2016-12-27 22:55:00+00:00
417308,delivered,2016-12-30 00:58:00+00:00
2586399,pending,2017-01-25 18:36:00+00:00
2586399,processing,2017-01-25 19:00:00+00:00
2586399,shipped,2017-01-26 17:09:00+00:00
2586399,delivered,2017-01-27 20:32:00+00:00
2287358,pending,2017-02-16 22:47:00+00:00
2287358,processing,2017-02-16 23:05:00+00:00
2287358,shipped,2017-02-17 07:20:00+00:00
2287358,delivered,2017-02-24 19:30:00+00:00
652753,pending,2017-03-04 22:56:00+00:00
652753,processing,2017-03-04 23:18:00+00:00
652753,shipped,2017-03-06 21:26:00+00:00
652753,delivered,2017-03-08 21:47:00+00:00
913301,pending,2017-04-03 05:34:00+00:00
913301,processing,2017-04-03 23:33:00+00:00
913301,shipped,2017-04-04 20:29:00+00:00
913301,delivered,2017-04-11 18:51:00+00:00
913301,return_requested,2017-04-26 05:02:00+00:00
913301,returned,2017-04-30 21:09:00+00:00
913301,refunded,2017-05-05 21:14:00+00:00
508737,pending,2017-04-11 17:59:00+00:00
508737,processing,2017-04-11 18:23:00+00:00
508737,shipped,2017-04-12 19:18:00+00:00
508737,delivered,2017-04-15 19:34:00+00:00
431726,pending,2017-04-14 18:49:00+00:00
431726,processing,2017-04-14 23:37:00+00:00
431726,shipped,2017-04-15 12:27:00+00:00
431726,delivered,2017-04-21 23:26:00+00:00
113098,pending,2017-05-12 23:35:00+00:00
113098,processing,2017-05-13 15:37:00+00:00
113098,shipped,2017-05-15 22:20:00+00:00
113098,delivered,2017-05-16 23:26:00+00:00
1941531,pending,2016-01-05 22:41:00+00:00
1941531,processing,2016-01-05 23:14:00+00:00
1941531,shipped,2016-01-07 01:07:00+00:00
1941531,delivered,2016-01-11 17:52:00+00:00
1588552,pending,2016-01-05 22:41:00+00:00
1588552,processing,2016-01-05 23:14:00+00:00
1588552,shipped,2016-01-07 17:37:00+00:00
1588552,delivered,2016-01-11 23:48:00+00:00
2364807,pending,2016-01-08 18:11:00+00:00
2364807,processing,2016-01-08 19:08:00+00:00
2364807,shipped,2016-01-10 19:02:00+00:00
2364807,delivered,2016-01-11 21:31:00+00:00
2130280,pending,2016-01-13 00:57:00+00:00
2130280,processing,2016-01-13 07:18:00+00:00
2130280,shipped,2016-01-14 21:10:00+00:00
2130280,delivered,2016-01-18 17:04:00+00:00
1375171,pending,2016-01-19 17:13:00+00:00
1375171,processing,2016-01-19 18:11:00+00:00
1375171,shipped,2016-01-21 06:48:00+00:00
1375171,delivered,2016-01-26 23:16:00+00:00
1649758,pending,2016-01-25 22:51:00+00:00
1649758,processing,2016-01-25 23:46:00+00:00
1649758,shipped,2016-01-26 17:30:00+00:00
1649758,delivered,2016-01-29 22:04:00+00:00
1642459,pending,2016-02-06 21:06:00+00:00
1642459,processing,2016-02-06 21:18:00+00:00
1642459,shipped,2016-02-08 13:53:00+00:00
1642459,delivered,2016-02-09 18:05:00+00:00
1844209,pending,2016-01-02 20:14:00+00:00
1844209,processing,2016-01-02 20:53:00+00:00
1844209,cancelled,2016-01-02 22:20:00+00:00
995239,pending,2016-01-02 20:14:00+00:00
995239,processing,2016-01-02 23:05:00+00:00
995239,shipped,2016-01-03 00:39:00+00:00
995239,delivered,2016-01-10 17:06:00+00:00
1244823,pending,2016-02-01 13:29:00+00:00
1244823,processing,2016-02-01 23:46:00+00:00
1244823,shipped,2016-02-03 21:29:00+00:00
1244823,delivered,2016-02-04 19:26:00+00:00
