order_id,product_id,add_to_cart_order,reordered
2600652,40001,1,1
2600652,34584,2,1
2600652,24857,3,1
2600652,28946,4,1
2600652,7963,5,1
2600652,44219,6,1
2600652,33433,7,1
2600652,44477,8,0
2600652,18594,9,1
2600652,21903,10,1
2600652,11777,11,0
2600652,37687,12,1
2600652,7622,13,0
2600652,30391,14,1
2600652,16290,15,1
2600652,8615,16,1
2600652,8277,17,0
2601201,35824,1,0
2601201,47626,2,0
2601201,4799,3,1
2601201,47370,4,0
2601201,9472,5,0
2601201,29307,6,0
2601201,42625,7,1
2601201,46720,8,0
2601201,46654,9,0
2601201,42736,10,0
2601880,1194,1,1
2601880,3518,2,1
2601880,22358,3,1
2601880,8631,4,1
2601880,14814,5,1
2601880,13944,6,0
2601880,34050,7,1
2601880,27104,8,1
2602453,10351,1,0
2602453,42504,2,0
2602453,7610,3,0
2602453,25640,4,0
2602453,17862,5,0
2602453,42342,6,0
2602453,7485,7,0
2602453,13646,8,0
2602453,33294,9,0
2602453,33468,10,0
2602506,5479,1,1
2602506,46906,2,0
2602506,19048,3,1
2602506,29926,4,1
2602506,18441,5,0
2602506,8873,6,0
2602506,29594,7,0
2602506,22959,8,1
2602506,18806,9,0
2602732,28204,1,1
2602732,22359,2,1
2602732,14882,3,1
2602732,19348,4,1
2602732,34160,5,1
2602732,5876,6,1
2602732,35898,7,0
2602732,23032,8,1
2602732,36854,9,0
2602732,30191,10,1
2603241,47209,1,1
2603241,19660,2,1
2603241,16291,3,1
2603241,39275,4,1
2603241,27966,5,1
2603241,39406,6,1
2603241,39877,7,0
2603241,12384,8,1
2603241,30169,9,0
2603241,8324,10,1
2603241,22825,11,0
2603241,26648,12,0
2603241,6948,13,0
2603241,21616,14,0
2603241,43908,15,0
2603241,49075,16,0
2603241,25242,17,0
2603468,9684,1,1
2603468,35507,2,1
2603468,30106,3,0
2603468,48448,4,0
2603468,9486,5,0
2603468,27933,6,0
2603468,22948,7,1
2603468,32360,8,1
2603897,47766,1,1
2603897,38777,2,1
2603897,41950,3,1
2603897,41593,4,0
2603897,22963,5,1
2603897,15392,6,0
2603897,21137,7,1
2603897,7175,8,0
2604220,8424,1,1
2604220,29506,2,0
2604220,40706,3,1
2604220,30391,4,0
2604220,8518,5,1
2604220,300,6,0
2604220,36550,7,1
2604220,44632,8,1
2604220,20857,9,1
2604287,28849,1,0
2604287,27845,2,1
2604287,49235,3,1
2604287,47766,4,1
2604287,38400,5,1
2604287,4796,6,1
2604287,37646,7,1
2604287,34969,8,1
2604287,47144,9,1
2604287,21497,10,1
2604287,27456,11,1
2604287,45007,12,1
2604287,4562,13,1
2604287,42265,14,1
2604287,49610,15,1
2604287,11182,16,1
2604287,30489,17,1
2604287,21938,18,1
2604287,44910,19,1
2604287,31683,20,1
2604287,42585,21,0
2604287,49383,22,0
2604287,8518,23,0
2604287,24964,24,0
2604287,40706,25,1
2604287,25890,26,1
2604287,20114,27,0
2604287,44570,28,1
2604308,21292,1,0
2604308,48762,2,1
2604308,9996,3,0
2605229,35108,1,1
2605229,8021,2,1
2605229,17766,3,1
2605229,7076,4,1
2605229,5024,5,1
2605229,21227,6,1
2605229,38944,7,1
2605229,8193,8,1
2605229,38108,9,0
2605229,47059,10,1
2605229,10132,11,1
2605229,7781,12,0
2605229,28156,13,0
2605229,47766,14,1
2605229,28601,15,0
2605389,44632,1,1
2605389,14947,2,1
2605389,20119,3,1
2605389,36011,4,1
2605389,49235,5,1
2605389,3827,6,0
2605389,25447,7,1
2605389,26620,8,1
2605389,35898,9,0
2605389,20524,10,0
2605404,24838,1,1
2605404,47943,2,1
2605404,33055,3,1
2605404,24852,4,1
2605404,28572,5,1
2605404,47626,6,1
2605404,19660,7,1
2605404,26165,8,1
2605404,37630,9,1
2605404,5479,10,1
2605404,33002,11,1
2605404,42399,12,0
2605404,508,13,0
2605404,41118,14,1
2605404,18354,15,0
2605412,24852,1,1
2605412,47144,2,1
2605412,3481,3,1
2605494,7021,1,1
2605494,34466,2,1
2605494,25936,3,0
2605494,4605,4,1
2605494,28985,5,0
2605494,21227,6,1
2605494,42265,7,0
2605494,43726,8,0
2605494,17766,9,1
2605494,24852,10,1
2605494,7076,11,0
2605494,39275,12,0
2605494,8424,13,1
2606186,46667,1,1
2606186,39984,2,1
2606186,37774,3,1
2606234,30591,1,1
2606234,23194,2,1
2606234,6184,3,1
2606234,46562,4,0
2606507,1160,1,1
2606507,36107,2,1
2606507,7,3,0
2606507,11742,4,1
2606507,23687,5,0
2606507,40310,6,0
2606507,11987,7,1
2606507,17896,8,0
2606687,13176,1,1
2606687,28842,2,1
2606687,26209,3,1
2606687,25890,4,1
2606687,44632,5,1
2606687,22475,6,1
2606687,5025,7,1
2606687,29527,8,1
2606687,31912,9,1
2606687,11945,10,1
2606687,20114,11,1
2606687,44570,12,1
2606687,5450,13,1
2606687,10749,14,0
2606687,39984,15,0
2606687,42315,16,0
2606687,5876,17,0
2606687,44014,18,0
2607040,34358,1,1
2607040,31506,2,0
2607040,9886,3,1
2607040,12193,4,0
2607040,29145,5,1
2607198,17794,1,1
2607198,24852,2,1
2607198,42122,3,0
2607198,29270,4,0
2607198,13292,5,0
2607198,24363,6,0
2607198,7493,7,0
2607198,22123,8,0
2607198,23288,9,1
2607198,30233,10,0
2607215,23336,1,1
2607215,39982,2,1
2607215,23233,3,1
2607215,39685,4,0
2607215,23549,5,1
2607215,13512,6,1
2607215,41433,7,1
2607215,6747,8,0
2607215,2481,9,0
2607215,37449,10,0
2607370,48220,1,1
2607370,38312,2,1
2607370,31635,3,1
2607370,33125,4,0
2607370,24487,5,0
2607370,12029,6,0
2607370,9687,7,1
2607370,41665,8,1
2607370,27690,9,1
2607370,32096,10,1
2607370,12392,11,1
2607370,41793,12,0
2607370,49248,13,1
2607370,28985,14,1
2607370,31238,15,1
2607370,38734,16,0
2607962,47209,1,1
2607962,4920,2,1
2607962,35951,3,1
2607962,20580,4,1
2607962,38226,5,1
2607962,27695,6,1
2607962,49215,7,1
2607962,39216,8,1
2607962,21174,9,1
2607962,43122,10,1
2607962,45007,11,1
2607962,24852,12,1
2607962,20723,13,1
2607962,27737,14,1
2607962,31640,15,1
2607962,27845,16,1
2607962,22210,17,1
2608085,24852,1,1
2608085,35951,2,1
2608355,49518,1,0
2608355,13790,2,0
2608355,21481,3,0
2608355,9076,4,0
2608510,30700,1,0
2608510,43352,2,0
2608510,8174,3,0
2608510,28156,4,1
2608510,32931,5,1
2608634,49198,1,0
2608634,29447,2,0
2608634,28204,3,0
2608634,36130,4,0
2608634,21333,5,0
2608634,7992,6,0
2608634,32573,7,0
2608634,49496,8,0
2608634,9901,9,0
2608634,46222,10,0
2608634,40136,11,0
2608634,12232,12,0
2608767,24535,1,1
2608767,42460,2,1
2608767,24852,3,1
2608767,3599,4,1
2608767,43961,5,1
2608767,5514,6,1
2608767,7781,7,0
2608767,22474,8,1
2608767,46347,9,0
2608767,17794,10,1
2608767,24622,11,0
2608905,38609,1,0
2608905,30639,2,1
2608905,24852,3,1
2608905,21903,4,1
2608905,21137,5,1
2608905,5514,6,1
2608905,21616,7,1
2609109,25865,1,1
2609173,16398,1,1
2609173,27695,2,0
2609173,24964,3,1
2609173,46667,4,1
2609173,29499,5,0
2609173,41063,6,0
2609173,8277,7,0
2609173,42265,8,0
2609173,33022,9,0
2609173,12341,10,0
2609173,38295,11,0
2609173,32163,12,0
2609173,15411,13,0
2609173,22935,14,0
2609173,34126,15,1
2609173,5876,16,1
2609173,39812,17,1
2609444,35942,1,1
2609444,36135,2,0
2609444,36646,3,1
2609444,24082,4,1
2609444,17948,5,1
2609444,22671,6,1
2609444,3672,7,0
2609444,24489,8,1
2609444,13176,9,1
2609444,20114,10,1
2609444,38693,11,1
2609444,19437,12,1
2609444,45638,13,1
2609444,12409,14,0
2609444,22922,15,1
2609444,10141,16,0
2609444,29894,17,1
2609444,11005,18,0
2609444,43920,19,0
2609444,12845,20,1
2609472,23909,1,1
2609909,40171,1,1
2609909,28204,2,1
2610300,9358,1,1
2610300,35470,2,1
2610958,10060,1,0
2610958,17224,2,0
2610958,4799,3,0
2610958,21295,4,1
2610958,21616,5,1
2610958,32864,6,1
2610958,13629,7,1
2610958,21903,8,1
2610958,14780,9,1
2610958,5322,10,1
2610958,21622,11,1
2610958,47766,12,1
2610958,18465,13,1
2610958,41259,14,1
2610958,45007,15,1
2610958,6179,16,1
2610958,24964,17,1
2610958,20842,18,1
2610958,31181,19,1
2610958,37646,20,1
2610958,47738,21,1
2610958,15290,22,1
2610958,24852,23,1
2610958,48679,24,1
2610958,44142,25,1
2610958,34969,26,1
2610958,43194,27,1
2610958,40604,28,1
2610958,44578,29,0
2610958,15261,30,0
2611117,36736,1,1
2611117,35914,2,1
2611400,16027,1,1
2611400,25466,2,0
2611400,33198,3,0
2611510,21616,1,0
2611510,30489,2,0
2611510,5876,3,0
2611510,26322,4,0
2611510,21938,5,0
2611510,20670,6,0
2611510,37524,7,0
2611510,31371,8,0
2611510,41437,9,0
2611510,10089,10,0
2611510,5435,11,0
2611510,47766,12,0
2611510,28535,13,0
2611919,39475,1,1
2611919,27845,2,1
2611919,28199,3,1
2611919,38689,4,1
2611919,26346,5,1
2611919,19706,6,1
2611919,16797,7,1
2611919,46906,8,1
2611919,33438,9,1
2611919,39275,10,1
2611919,7993,11,1
2611999,29615,1,1
2611999,13176,2,1
2611999,27966,3,1
2611999,34969,4,1
2611999,21288,5,1
2611999,39877,6,1
2611999,43961,7,1
2611999,15269,8,1
2611999,43465,9,1
2611999,10132,10,1
2611999,27796,11,1
2611999,32734,12,0
2611999,48370,13,1
2611999,35072,14,1
2611999,39861,15,1
2611999,25362,16,1
2611999,29145,17,1
2612245,32615,1,1
2612245,5046,2,1
2612245,24924,3,1
2612245,20682,4,1
2612245,17341,5,1
2612245,7274,6,0
2612245,36431,7,0
2612245,3562,8,1
2612245,24721,9,1
2612245,5259,10,1
2612245,20976,11,0
2612245,31866,12,1
2612245,25146,13,0
2612245,7930,14,0
2612245,47518,15,0
2612245,17008,16,0
2612245,37325,17,0
2612245,13966,18,0
2612245,7393,19,1
2612342,21137,1,1
2612342,21019,2,1
2612342,47114,3,0
2612342,12606,4,1
2612342,35547,5,1
2612342,29487,6,1
2612342,28204,7,1
2612342,13176,8,1
2612411,27246,1,1
2612411,39758,2,1
2612411,17600,3,1
2612883,8174,1,1
2612883,26165,2,1
2612883,8277,3,1
2612883,39001,4,1
2612883,13176,5,1
2612883,5451,6,1
2612883,34992,7,1
2612883,22035,8,1
2612883,30391,9,1
2613070,46069,1,1
2613070,20723,2,1
2613070,30353,3,1
2613070,9755,4,1
2613070,39408,5,1
2613070,26620,6,1
2613070,47209,7,1
2613070,8174,8,1
2613070,14095,9,1
2613070,22935,10,1
2613070,21137,11,1
2613070,4210,12,0
2613070,10754,13,1
2613070,38248,14,1
2613401,48197,1,0
2613843,196,1,1
2613843,46931,2,1
2614027,1302,1,1
2614027,38033,2,1
2614027,43744,3,0
2614027,17355,4,0
2614027,46927,5,0
2614027,4207,6,1
2614027,34076,7,0
2614027,36853,8,0
2614027,20889,9,1
2614027,32205,10,0
2614027,23029,11,1
2614027,16973,12,1
2614027,40268,13,1
2614027,6850,14,0
2614027,26375,15,0
2614027,43192,16,0
2614027,1947,17,1
2614027,26209,18,0
2614301,8048,1,1
2614301,21903,2,1
2614301,27012,3,1
2614642,21903,1,1
2614642,29675,2,1
2614642,16797,3,0
2614642,29487,4,0
2614642,8467,5,0
2614890,34969,1,0
2614890,37151,2,1
2614910,45535,1,1
2614910,42768,2,1
2614910,40377,3,1
2614910,21526,4,1
2614910,27363,5,0
2614910,39180,6,1
2614910,13829,7,1
2614910,42585,8,1
2614910,7021,9,1
2615197,8475,1,1
2615197,27292,2,1
2615197,26720,3,1
2615197,42556,4,0
2615197,29506,5,0
2615197,6383,6,0
2615197,32943,7,1
2615197,44987,8,0
2615197,2408,9,1
2615197,37973,10,0
2615197,4656,11,0
2615679,6184,1,1
2615679,17122,2,1
2615679,30827,3,1
2615679,36557,4,1
2615679,47097,5,1
2615679,39275,6,1
2615679,17957,7,0
2615679,44683,8,1
2615829,45511,1,1
2615829,21137,2,1
2615829,48132,3,1
2615829,23233,4,1
2615829,19037,5,1
2615829,36550,6,0
2615829,1688,7,0
2615867,33065,1,0
2615867,39350,2,0
2615867,47479,3,0
2615867,37411,4,0
2615867,33041,5,0
2615867,5450,6,1
2615867,39922,7,0
2615867,714,8,0
2615879,25466,1,0
2615879,5134,2,1
2615879,8518,3,1
2615879,47042,4,1
2615879,47209,5,1
2615909,13176,1,1
2615909,46650,2,1
2615909,2086,3,1
2615909,7014,4,0
2615909,204,5,0
2615909,24543,6,0
2616319,5716,1,1
2616319,24852,2,1
2616319,37241,3,1
2616319,49282,4,1
2616319,14585,5,0
2616319,14962,6,1
2616319,27771,7,0
2616319,44514,8,1
2616319,4605,9,1
2616319,47766,10,1
2616319,32233,11,1
2616319,260,12,1
2616319,8903,13,1
2616319,34308,14,1
2616520,13176,1,1
2616520,21137,2,1
2616520,40706,3,1
2616520,17461,4,1
2616520,432,5,1
2616520,28851,6,1
2616520,36923,7,1
2616520,2562,8,1
2616520,4605,9,0
2616605,11451,1,0
2616605,23194,2,1
2616605,42265,3,1
2616605,3798,4,1
2616605,46061,5,0
2616959,44548,1,1
2616959,26604,2,1
2616959,24604,3,1
2616959,49683,4,1
2616959,24852,5,0
2616959,38849,6,1
2616959,11307,7,1
2616959,34969,8,1
2616959,16759,9,1
2616959,46656,10,1
2616959,35584,11,1
2616959,27796,12,0
2616959,6047,13,0
2616959,36956,14,0
2616959,30960,15,0
2617193,432,1,1
2617193,27086,2,0
2617193,45007,3,1
2617193,34358,4,1
2617193,33636,5,1
2617193,34126,6,1
2617193,23165,7,1
2617193,10621,8,1
2617193,21709,9,0
2617193,26209,10,1
2617193,17794,11,1
2617193,22935,12,1
2617193,31717,13,1
2617193,40706,14,0
2617193,14678,15,0
2617193,18656,16,0
2617193,14849,17,0
2617193,10944,18,0
2617193,19678,19,0
2617193,5652,20,0
2617193,8518,21,1
2617193,28116,22,0
2617193,48745,23,0
2617193,33290,24,0
2617193,41065,25,0
2617193,34969,26,0
2617193,38266,27,0
2617193,46526,28,0
2617193,42768,29,0
2617193,47626,30,0
2617193,31869,31,0
2617193,47209,32,1
2617193,45638,33,0
2617193,48706,34,0
2617193,41540,35,0
2617193,49385,36,0
2617482,29373,1,1
2617482,43867,2,1
2617482,44980,3,1
2617482,36186,4,1
2617482,35914,5,1
2617482,24852,6,1
2617482,22610,7,1
2617482,40516,8,1
2617482,22849,9,1
2617488,21903,1,1
2617488,14947,2,1
2617488,20119,3,1
2617488,28476,4,0
2617488,46676,5,0
2617488,17872,6,0
2617488,33754,7,0
2617488,22124,8,0
2617488,14917,9,0
2617488,33787,10,0
2617488,40571,11,0
2617488,30233,12,0
2617488,12545,13,0
2617488,33575,14,0
2617488,42342,15,0
2617488,36735,16,0
2617488,19019,17,0
2617488,22963,18,0
2617488,27344,19,0
2617885,27845,1,1
2617885,432,2,1
2617885,42585,3,1
2617885,49478,4,1
2617885,7781,5,1
2617885,39877,6,1
2617885,13712,7,0
2617885,41220,8,1
2617885,20842,9,0
2617885,32864,10,1
2617885,24933,11,1
2617885,17807,12,1
2617885,45126,13,1
2617885,4962,14,1
2617885,38544,15,0
2617885,37718,16,1
2617885,32139,17,0
2617973,20112,1,1
2617973,24852,2,1
2617973,28199,3,1
2617973,18281,4,1
2617973,5612,5,1
2617973,594,6,1
2617973,45723,7,1
2617973,9447,8,1
2617973,21573,9,1
2617973,9006,10,1
2617973,36865,11,1
2617973,24799,12,1
2617973,15866,13,0
2617973,14858,14,1
2618028,42959,1,0
2618028,47966,2,0
2618028,28465,3,1
2618028,24852,4,1
2618028,47766,5,1
2618028,23734,6,1
2618028,28204,7,1
2618028,45066,8,1
2618028,31717,9,0
2618028,34126,10,0
2618028,21461,11,0
2618028,40928,12,0
2618028,5915,13,0
2618028,27179,14,1
2618028,20197,15,1
2618028,519,16,1
2618401,13259,1,1
2618401,11759,2,0
2618595,20995,1,1
2618595,31555,2,1
2618595,9076,3,1
2618595,12409,4,1
2618595,45104,5,1
2618595,8138,6,1
2618595,273,7,1
2618595,44632,8,1
2618595,21709,9,1
2618595,42944,10,1
2618595,13176,11,1
2618595,46969,12,0
2618595,40723,13,0
2618595,48523,14,1
2618726,32655,1,1
2618726,41694,2,1
2618726,9722,3,1
2618726,1939,4,1
2618726,12551,5,1
2618726,12228,6,1
2618726,48225,7,0
2618742,33493,1,1
2618742,4937,2,1
2618742,31696,3,1
2618742,27527,4,0
2618742,36994,5,0
2618742,12664,6,0
2618742,23986,7,0
2618742,3873,8,0
2618863,38383,1,1
2618863,23288,2,1
2618863,17794,3,1
2618863,24852,4,1
2618863,34969,5,1
2618863,25848,6,1
2618863,24276,7,0
2618863,2361,8,1
2618863,41694,9,0
2618863,11712,10,1
2618975,23282,1,1
2618975,41787,2,1
2618975,26209,3,1
2618975,19049,4,1
2618975,35547,5,1
2618975,48364,6,1
2618975,13249,7,0
2618975,30489,8,1
2618975,48230,9,1
2618975,12341,10,1
2618975,39002,11,1
2618975,36772,12,0
2618975,3539,13,0
2618975,8638,14,1
2618975,2846,15,0
2618975,27705,16,0
2618975,35628,17,1
2619622,36736,1,1
2619622,43693,2,1
2619622,47890,3,0
2619622,11182,4,1
2619622,47734,5,1
2619622,28842,6,1
2619679,9839,1,0
2620141,22825,1,1
2620141,30391,2,1
2620141,5764,3,1
2620141,13176,4,1
2620141,38159,5,1
2620141,14461,6,1
2620141,33787,7,1
2620141,691,8,1
2620141,47953,9,1
2620141,44075,10,1
2620141,27714,11,1
2620141,5161,12,1
2620141,40531,13,1
2620141,2099,14,1
2620141,44359,15,1
2620141,33216,16,0
2620141,43768,17,1
2620141,8277,18,1
2620141,45007,19,1
2620141,31513,20,1
2620141,42929,21,1
2620141,21405,22,1
2620141,30135,23,0
2620141,44616,24,0
2620141,47209,25,1
2620141,16617,26,1
2620141,18923,27,1
2620164,41950,1,1
2620164,7175,2,1
2620164,3787,3,0
2620164,29205,4,0
2620164,20734,5,1
2620164,24221,6,1
2620164,25043,7,0
2620164,31717,8,1
2620279,24852,1,1
2620279,3856,2,1
2620279,33123,3,1
2620279,32573,4,1
2620279,34854,5,1
2620279,43404,6,1
2620286,22802,1,1
2620549,7021,1,1
2620549,38689,2,1
2620549,49683,3,1
2620549,2295,4,0
2620549,46294,5,0
2620549,42303,6,0
2620549,8193,7,0
2620549,15906,8,0
2620549,28199,9,1
2620549,2433,10,1
2620549,1025,11,0
2621033,8153,1,0
2621033,33095,2,1
2621033,24852,3,1
2621033,12771,4,1
2621033,49683,5,1
2621033,3928,6,0
2621033,28993,7,1
2621033,11009,8,1
2621033,16309,9,1
2621033,33129,10,1
2621346,18052,1,0
2621346,29020,2,0
2621346,35948,3,0
2621346,26209,4,1
2621676,32833,1,1
2621676,26172,2,1
2621676,44142,3,1
2621676,35042,4,1
2621676,22438,5,1
2621676,32747,6,1
2621676,38739,7,1
2621676,19511,8,1
2621676,27494,9,0
2621676,25201,10,0
2621676,7751,11,0
2621676,39988,12,1
2621676,17195,13,0
2621676,19604,14,0
2621676,38241,15,0
2621676,46817,16,0
2621676,33129,17,1
2621676,14858,18,1
2621676,20111,19,1
2621676,47966,20,1
2621676,6846,21,0
2621899,29487,1,0
2621899,11481,2,0
2621899,28934,3,0
2621899,43961,4,0
2621899,49683,5,0
2621899,40516,6,0
2621899,21903,7,1
2621899,3376,8,0
2621899,47766,9,0
2621899,10862,10,0
2622254,6631,1,1
2622254,33845,2,1
2622254,27966,3,1
2622254,1069,4,1
2622254,16797,5,1
2622254,17600,6,1
2622254,4778,7,1
2622254,20512,8,1
2622254,27307,9,1
2622254,4920,10,1
2622254,23420,11,1
2622254,28993,12,1
2622254,38533,13,1
2622254,6532,14,1
2622254,1514,15,1
2622254,18747,16,1
2622254,17616,17,1
2622254,36978,18,1
2622254,39275,19,1
2622254,28199,20,1
2622254,1408,21,1
2622254,34841,22,1
2622254,17122,23,1
2622254,24,24,1
2622254,24427,25,0
2622254,41057,26,0
2622254,27196,27,0
2622254,19674,28,1
2622254,8352,29,1
2622254,28439,30,1
2622254,20955,31,1
2622254,18059,32,0
2622254,25509,33,1
2622254,6242,34,1
2622254,40586,35,1
2622254,5436,36,0
2622254,47079,37,0
2622254,43772,38,1
2622372,24852,1,1
2622372,28849,2,0
2622372,7461,3,1
2622372,7649,4,1
2622372,30169,5,1
2622372,24489,6,1
2622372,45,7,1
2622372,10753,8,0
2622372,24925,9,1
2622372,28601,10,0
2622372,44471,11,1
2622372,36646,12,1
2622372,15937,13,1
2622372,31717,14,0
2622372,26209,15,1
2622390,2078,1,0
2622390,21405,2,0
2622390,41544,3,0
2622390,2314,4,0
2622390,38644,5,0
2622390,9955,6,0
2622390,49585,7,0
2622390,25230,8,0
2622390,47209,9,1
2622390,26209,10,0
2622390,4210,11,1
2622390,36926,12,0
2622717,2086,1,1
2622717,40001,2,1
2622717,33433,3,1
2622717,34584,4,1
2622717,18594,5,1
2622717,47720,6,1
2622717,44477,7,1
2622717,24857,8,1
2622717,46676,9,1
2622717,24964,10,1
2622717,38012,11,1
2622717,44910,12,1
2622717,41596,13,0
2622717,11777,14,1
2622717,8233,15,1
2622717,42123,16,1
2622717,28242,17,1
2622717,42421,18,0
2622717,49235,19,0
2622873,7617,1,0
2622873,43035,2,0
2622873,37279,3,0
2622873,44394,4,0
2622906,32828,1,1
2622906,38273,2,1
2622906,25513,3,1
2622906,23645,4,1
2622906,27715,5,1
2622906,1542,6,1
2622906,23543,7,1
2622906,39097,8,1
2622906,39877,9,1
2622906,10246,10,1
2622906,34126,11,1
2622906,41220,12,1
2622906,24184,13,1
2622906,49683,14,1
2622906,1640,15,0
2622906,30814,16,1
2622906,6734,17,0
2622906,13712,18,0
2622906,37462,19,1
2622906,14462,20,0
2622906,5450,21,0
2622906,42891,22,0
2623248,13774,1,1
2623248,21125,2,1
2623248,39216,3,1
2623248,21137,4,1
2623248,13646,5,1
2623248,38689,6,1
2623248,46886,7,1
2623248,1158,8,1
2623248,12745,9,1
2623248,37193,10,1
2623248,25043,11,1
2623248,17568,12,1
2623248,28199,13,1
2623248,24852,14,1
2623400,12392,1,1
2623400,28985,2,1
2623400,9363,3,1
2623400,44310,4,1
2623400,14376,5,0
2623400,36082,6,1
2623400,7781,7,1
2623400,45246,8,1
2623400,24852,9,1
2623400,22825,10,1
2623400,21937,11,0
2623400,39928,12,1
2623400,21575,13,0
2623400,24841,14,0
2623400,47965,15,1
2623400,15399,16,0
2623400,18413,17,1
2623400,21137,18,1
2623400,37939,19,0
2624098,29950,1,0
2624098,27522,2,0
2624098,10343,3,0
2624098,39990,4,0
2624098,31869,5,0
2624098,436,6,0
2624098,42059,7,0
2624098,26956,8,0
2624099,17313,1,0
2624099,31651,2,1
2624099,13176,3,1
2624099,6184,4,1
2624490,29447,1,1
2624490,19660,2,1
2624490,26384,3,1
2624490,43643,4,1
2624490,25295,5,1
2624490,30967,6,1
2624490,2078,7,0
2624490,13176,8,1
2624490,4792,9,0
2624490,34608,10,0
2624490,32981,11,1
2624562,34429,1,1
2624562,45504,2,1
2624562,36082,3,1
2624562,13176,4,1
2624562,36695,5,1
2624562,11193,6,1
2624562,34688,7,1
2624562,18615,8,1
2624562,32864,9,1
2624562,10749,10,1
2624562,32177,11,0
2624562,26604,12,1
2624562,14966,13,0
2624562,8174,14,0
2624562,41909,15,0
2624562,3222,16,0
2624611,18023,1,1
2624611,41276,2,1
2624611,42500,3,1
2624611,196,4,1
2624611,5971,5,1
2624686,11182,1,1
2624686,23909,2,1
2624686,43693,3,1
2624686,20126,4,1
2624686,8955,5,1
2624686,26152,6,1
2624686,24852,7,1
2624688,12920,1,1
2624688,31872,2,1
2624688,18534,3,1
2624783,5959,1,1
2624783,39190,2,0
2624783,26940,3,0
2625065,24838,1,1
2625065,18747,2,1
2625065,32958,3,1
2625065,29723,4,1
2625065,45961,5,1
2625065,45190,6,1
2625065,13966,7,1
2625065,5490,8,0
2625065,46572,9,1
2625065,19516,10,1
2625065,34995,11,1
2625065,38508,12,1
2625065,1313,13,1
2625065,27462,14,1
2625065,49496,15,1
2625065,25745,16,1
2625065,14875,17,0
2625065,47324,18,0
2625065,38511,19,1
2625065,7567,20,1
2625065,27904,21,0
2625065,5535,22,1
2625065,32428,23,1
2625065,45099,24,1
2625065,7274,25,0
2625065,48440,26,0
2625065,48144,27,1
2625113,21386,1,1
2625113,48142,2,1
2625116,39475,1,1
2625116,21137,2,1
2625116,3957,3,0
2625116,26346,4,1
2625116,26369,5,1
2625116,43122,6,0
2625116,11777,7,1
2625116,28985,8,1
2625116,7371,9,1
2625116,8424,10,0
2625116,17461,11,1
2625116,5163,12,0
2625116,38293,13,1
2625116,10369,14,0
2625116,39275,15,0
2625116,39877,16,1
2625157,24852,1,0
2625157,25513,2,0
2625157,36216,3,0
2625157,23079,4,0
2625157,45066,5,0
2625157,22935,6,0
2625157,34262,7,0
2625157,49683,8,0
2625157,27966,9,0
2625157,34465,10,0
2625157,24838,11,0
2625157,35321,12,0
2625194,12341,1,1
2625194,29095,2,1
2625194,13866,3,1
2625194,49605,4,1
2625194,852,5,0
2625194,5031,6,1
2625194,41351,7,0
2625353,651,1,1
2625393,1463,1,1
2625393,18465,2,1
2625393,47209,3,1
2625393,43789,4,0
2625393,21903,5,0
2625393,30391,6,0
2625393,19048,7,0
2625393,39619,8,0
2625393,1862,9,0
2625393,6972,10,0
2625393,44628,11,0
2625393,10831,12,0
2625393,40001,13,0
2625393,18288,14,0
2625543,37774,1,1
2625549,5077,1,1
2625549,32648,2,1
2625549,39699,3,1
2625549,999,4,1
2625781,28785,1,0
2625781,22169,2,1
2625781,25763,3,1
2625781,45066,4,1
2625781,27521,5,1
2625781,39475,6,1
2626548,1999,1,0
2626548,22164,2,0
2626548,36522,3,0
2626548,2078,4,0
2626610,4221,1,1
2626610,10565,2,1
2626610,28785,3,1
2626610,14764,4,1
2626610,10504,5,1
2626610,31717,6,0
2626639,22849,1,1
2626639,15349,2,0
2626639,28553,3,1
2626639,40545,4,1
2626639,9076,5,1
2626639,32433,6,0
2626639,23236,7,0
2626639,436,8,0
2626639,37193,9,0
2626639,35264,10,0
2626639,37250,11,0
2626639,45264,12,0
2626639,16965,13,0
2626639,10163,14,0
2626639,29941,15,0
2626639,10305,16,0
2626639,3481,17,1
2626639,42244,18,0
2626639,11520,19,0
2626710,33319,1,0
2626813,47626,1,1
2626813,2537,2,1
2626813,18531,3,1
2626813,27845,4,1
2626813,11109,5,0
2626813,26604,6,0
2626813,43086,7,0
2626813,49026,8,0
2626813,32585,9,0
2626813,39411,10,0
2626813,11760,11,0
2626813,26717,12,0
2626813,27142,13,0
2626813,13984,14,0
2626829,36606,1,1
2626829,27885,2,1
2626829,10032,3,1
2626829,10246,4,1
2626829,36550,5,1
2626829,5785,6,1
2626829,24195,7,1
2626829,9597,8,1
2626829,35607,9,1
2626829,13898,10,1
2626829,48485,11,1
2626846,39719,1,1
2626846,7788,2,1
2626846,24852,3,1
2626846,10734,4,1
2626846,43230,5,1
2626846,30696,6,1
2626846,27237,7,1
2626846,5609,8,1
2626887,40709,1,0
2626924,43693,1,1
2626924,20171,2,1
2626924,12218,3,1
2626924,27307,4,1
2626924,27104,5,1
2627050,36086,1,0
2627050,45954,2,0
2627050,32446,3,0
2627050,12630,4,0
2627050,9762,5,1
2627050,25093,6,0
2627050,42460,7,0
2627050,37011,8,0
2627050,23322,9,0
2627050,18957,10,0
2627050,42811,11,1
2627050,8506,12,1
2627050,24841,13,1
2627050,3737,14,1
