order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1456809,171397,test,11,4,13,4.0
1647860,171477,prior,1,5,14,
688801,171477,prior,2,4,13,20.0
2364116,171477,prior,3,5,20,8.0
607088,171477,prior,4,5,15,7.0
136813,171477,prior,5,1,19,30.0
1144335,171477,prior,6,4,19,30.0
1783423,171477,test,7,4,13,30.0
737067,171543,prior,1,0,13,
589048,171543,prior,2,3,16,30.0
3321922,171543,prior,3,4,21,30.0
1927309,171543,prior,4,3,16,13.0
1489002,171543,prior,5,4,17,15.0
1243513,171543,prior,6,2,21,5.0
2635678,171543,prior,7,4,18,2.0
1995010,171543,prior,8,5,19,8.0
43162,171543,prior,9,3,12,30.0
1377841,171543,prior,10,3,19,21.0
2323098,171543,prior,11,6,16,30.0
651567,171543,prior,12,4,9,19.0
431888,171543,test,13,4,20,14.0
702095,171738,prior,1,5,15,
2904144,171738,prior,2,3,16,5.0
2154495,171738,prior,3,6,9,3.0
2960167,171738,prior,4,2,16,3.0
232146,171738,prior,5,1,9,13.0
1978302,171738,prior,6,5,15,4.0
1075639,171738,prior,7,2,15,4.0
3022645,171738,prior,8,2,0,7.0
1151566,171738,prior,9,5,15,10.0
1479379,171738,prior,10,4,14,6.0
2788224,171738,prior,11,6,14,2.0
404211,171738,prior,12,6,2,30.0
2339788,171738,prior,13,0,3,22.0
1801819,171738,prior,14,6,2,6.0
3042263,171738,prior,15,6,10,30.0
2067922,171738,prior,16,2,11,3.0
2560917,171738,test,17,6,12,25.0
2653688,171846,prior,1,5,17,
33625,171846,prior,2,2,17,4.0
1768795,171846,prior,3,5,11,10.0
2324466,171846,prior,4,1,10,3.0
2247260,171846,prior,5,5,10,4.0
2277303,171846,prior,6,0,19,2.0
954560,171846,prior,7,1,9,8.0
2815142,171846,prior,8,0,13,20.0
2813203,171846,prior,9,5,19,5.0
2135419,171846,prior,10,5,10,7.0
3177324,171846,prior,11,5,14,0.0
2283531,171846,prior,12,4,8,6.0
2503978,171846,prior,13,4,9,30.0
306042,171846,prior,14,0,14,30.0
2958846,171846,prior,15,6,13,13.0
2209584,171846,prior,16,3,6,11.0
2998647,171846,prior,17,6,12,3.0
3045998,171846,prior,18,3,11,11.0
3269918,171846,prior,19,4,16,1.0
1725376,171846,prior,20,1,18,4.0
1524792,171846,prior,21,6,12,5.0
1598078,171846,prior,22,1,16,9.0
3161506,171846,prior,23,5,19,11.0
1013060,171846,prior,24,3,8,5.0
2250494,171846,prior,25,1,17,5.0
2293232,171846,prior,26,1,19,7.0
1389442,171846,prior,27,3,20,2.0
312687,171846,prior,28,3,18,7.0
202477,171846,prior,29,5,12,2.0
1650926,171846,prior,30,6,13,8.0
1477198,171846,prior,31,5,12,6.0
461116,171846,prior,32,5,16,7.0
1379797,171846,prior,33,3,20,5.0
1093099,171846,test,34,0,16,4.0
69706,172081,prior,1,0,15,
1678997,172081,prior,2,4,9,30.0
1940368,172081,prior,3,0,12,10.0
3235050,172081,prior,4,4,19,11.0
2799061,172081,prior,5,6,11,30.0
3199754,172081,prior,6,2,12,30.0
3122351,172081,prior,7,0,10,12.0
3271059,172081,test,8,1,11,29.0
489841,172084,prior,1,5,18,
3249383,172084,prior,2,1,10,3.0
2313078,172084,prior,3,1,17,0.0
1804237,172084,prior,4,5,18,4.0
401471,172084,prior,5,5,18,0.0
2772463,172084,prior,6,1,19,3.0
2889284,172084,prior,7,5,13,4.0
1934334,172084,prior,8,5,13,0.0
3400067,172084,prior,9,5,14,0.0
395928,172084,prior,10,1,7,3.0
684445,172084,prior,11,1,13,0.0
72124,172084,prior,12,3,9,2.0
2355324,172084,prior,13,5,15,2.0
2543046,172084,prior,14,5,15,0.0
2084368,172084,prior,15,5,16,0.0
2511777,172084,prior,16,1,10,3.0
2115717,172084,prior,17,1,14,0.0
78397,172084,prior,18,3,9,2.0
2379099,172084,prior,19,5,13,2.0
238992,172084,prior,20,5,13,0.0
757375,172084,prior,21,5,14,0.0
1894016,172084,prior,22,2,8,4.0
3003078,172084,prior,23,2,12,0.0
3281192,172084,prior,24,3,9,1.0
2815101,172084,prior,25,5,12,2.0
1664349,172084,prior,26,5,13,0.0
2650383,172084,prior,27,5,13,0.0
2002509,172084,prior,28,1,9,3.0
1254776,172084,prior,29,1,14,0.0
155245,172084,prior,30,3,9,2.0
2053534,172084,prior,31,5,16,2.0
59708,172084,prior,32,5,17,0.0
2081447,172084,prior,33,5,17,0.0
192942,172084,prior,34,1,9,3.0
3250821,172084,prior,35,1,12,0.0
566549,172084,prior,36,3,9,2.0
2662781,172084,prior,37,5,12,2.0
1114804,172084,prior,38,5,12,0.0
3337999,172084,prior,39,5,13,0.0
778129,172084,prior,40,1,10,3.0
2834700,172084,prior,41,1,13,0.0
3241179,172084,prior,42,3,10,2.0
767570,172084,prior,43,5,12,2.0
940145,172084,prior,44,5,12,0.0
2478575,172084,prior,45,5,13,0.0
586254,172084,prior,46,1,11,3.0
472381,172084,prior,47,3,9,2.0
3200548,172084,prior,48,5,13,2.0
2330275,172084,prior,49,5,14,0.0
2566068,172084,prior,50,5,14,0.0
3041077,172084,prior,51,2,6,4.0
2654624,172084,prior,52,2,17,0.0
827366,172084,prior,53,3,15,1.0
2379038,172084,prior,54,5,12,2.0
2863685,172084,prior,55,5,13,0.0
875899,172084,prior,56,5,13,0.0
49831,172084,prior,57,1,15,3.0
3047064,172084,prior,58,1,18,0.0
2638918,172084,prior,59,3,10,2.0
373199,172084,prior,60,0,0,4.0
524175,172084,prior,61,0,1,0.0
2882882,172084,prior,62,0,1,0.0
992188,172084,prior,63,1,9,1.0
197409,172084,prior,64,1,12,0.0
302420,172084,prior,65,3,8,2.0
498774,172084,prior,66,5,11,2.0
1145219,172084,prior,67,5,12,0.0
2013744,172084,prior,68,5,12,0.0
72895,172084,prior,69,1,10,3.0
2179638,172084,prior,70,1,13,0.0
971828,172084,prior,71,3,9,2.0
1977956,172084,prior,72,4,11,1.0
1861057,172084,prior,73,4,11,0.0
712634,172084,prior,74,4,11,0.0
3203120,172084,prior,75,1,9,4.0
397676,172084,prior,76,1,12,0.0
2848985,172084,prior,77,3,9,2.0
1128209,172084,prior,78,5,11,2.0
2503941,172084,prior,79,5,12,0.0
1730318,172084,prior,80,5,12,0.0
3138781,172084,prior,81,1,13,3.0
1102289,172084,prior,82,2,14,1.0
543483,172084,prior,83,3,9,1.0
3398679,172084,prior,84,5,11,2.0
3155787,172084,prior,85,5,12,0.0
2316894,172084,prior,86,1,10,3.0
791288,172084,prior,87,1,13,0.0
3274627,172084,prior,88,3,10,2.0
351713,172084,prior,89,5,10,2.0
1308517,172084,prior,90,5,11,0.0
1543711,172084,prior,91,1,10,3.0
1702562,172084,prior,92,1,13,0.0
986444,172084,prior,93,3,10,2.0
1694261,172084,prior,94,5,13,2.0
2524052,172084,prior,95,5,16,0.0
1431561,172084,prior,96,1,10,3.0
2317404,172084,prior,97,3,9,2.0
2082881,172084,prior,98,5,14,2.0
1264796,172084,prior,99,5,15,0.0
1675068,172084,test,100,2,10,4.0
3048380,172146,prior,1,2,22,
604968,172146,prior,2,4,13,30.0
3378502,172146,prior,3,1,8,30.0
3272281,172146,prior,4,2,17,8.0
2938777,172146,prior,5,1,8,13.0
2724992,172146,prior,6,3,10,30.0
2589471,172146,prior,7,0,17,30.0
1956852,172146,prior,8,5,10,12.0
3056165,172146,prior,9,4,21,6.0
936042,172146,prior,10,3,0,13.0
2164099,172146,test,11,4,20,30.0
665881,172166,prior,1,6,12,
1534198,172166,prior,2,6,11,28.0
1877795,172166,prior,3,6,13,21.0
3163388,172166,prior,4,3,8,18.0
113141,172166,prior,5,6,18,24.0
2090344,172166,prior,6,6,13,30.0
1265949,172166,prior,7,1,14,30.0
2585518,172166,prior,8,4,13,10.0
3160513,172166,prior,9,5,12,30.0
3280093,172166,test,10,5,10,21.0
3051364,172236,prior,1,0,14,
2286574,172236,prior,2,3,18,17.0
1447864,172236,prior,3,5,18,2.0
844086,172236,prior,4,5,17,21.0
787516,172236,prior,5,0,14,9.0
2737861,172236,prior,6,0,16,14.0
839317,172236,prior,7,0,15,7.0
2233666,172236,prior,8,0,15,7.0
366951,172236,prior,9,6,16,30.0
1842057,172236,prior,10,6,15,14.0
607505,172236,prior,11,5,18,13.0
1744735,172236,prior,12,0,12,9.0
2184062,172236,prior,13,3,17,10.0
1250963,172236,prior,14,6,17,17.0
281309,172236,prior,15,0,16,29.0
820470,172236,prior,16,6,12,6.0
2918500,172236,prior,17,6,18,7.0
1625197,172236,prior,18,0,16,15.0
2165720,172236,prior,19,6,17,13.0
2308826,172236,prior,20,0,15,15.0
2234667,172236,test,21,0,16,7.0
356392,172489,prior,1,4,16,
1831848,172489,prior,2,0,13,10.0
307432,172489,prior,3,4,12,30.0
2488576,172489,prior,4,1,17,30.0
1888453,172489,prior,5,1,18,7.0
933242,172489,test,6,2,19,15.0
2049412,172561,prior,1,2,23,
105870,172561,prior,2,5,11,10.0
2953361,172561,prior,3,0,12,9.0
85167,172561,prior,4,0,22,7.0
2669313,172561,prior,5,1,15,15.0
82461,172561,prior,6,6,16,30.0
1335993,172561,test,7,0,16,30.0
3214478,172583,prior,1,4,13,
796412,172583,prior,2,1,7,25.0
956662,172583,prior,3,6,9,19.0
2491430,172583,prior,4,6,11,14.0
257756,172583,prior,5,3,18,11.0
2656180,172583,prior,6,0,9,18.0
2030069,172583,prior,7,1,8,30.0
3325924,172583,prior,8,3,9,30.0
3016132,172583,prior,9,0,12,25.0
3212537,172583,test,10,5,9,30.0
284864,172879,prior,1,3,22,
3357012,172879,prior,2,2,8,30.0
2893802,172879,prior,3,0,16,26.0
3185400,172879,prior,4,0,13,7.0
285889,172879,test,5,1,15,15.0
2909780,172964,prior,1,6,14,
945443,172964,prior,2,0,15,30.0
1432811,172964,prior,3,3,18,30.0
2208543,172964,test,4,4,18,29.0
601486,173258,prior,1,3,12,
23039,173258,prior,2,4,10,8.0
692318,173258,prior,3,3,9,6.0
3419711,173258,prior,4,2,16,13.0
2472978,173258,prior,5,3,21,8.0
3308240,173258,prior,6,4,12,1.0
3218961,173258,prior,7,1,23,4.0
1879540,173258,prior,8,2,8,8.0
547565,173258,prior,9,4,10,9.0
3109424,173258,prior,10,5,11,29.0
2764624,173258,prior,11,5,14,28.0
720721,173258,prior,12,6,23,15.0
552785,173258,prior,13,4,12,30.0
1939296,173258,prior,14,2,12,12.0
208984,173258,prior,15,0,16,5.0
2314317,173258,prior,16,1,13,15.0
1954228,173258,prior,17,2,13,8.0
3405777,173258,prior,18,6,8,18.0
3314453,173258,prior,19,0,17,1.0
1917857,173258,prior,20,4,6,18.0
1293763,173258,prior,21,6,5,9.0
3275968,173258,prior,22,1,13,9.0
229749,173258,prior,23,6,10,5.0
2941157,173258,prior,24,1,17,9.0
3315525,173258,prior,25,0,10,6.0
666510,173258,prior,26,0,9,7.0
2683513,173258,prior,27,6,18,6.0
3391221,173258,prior,28,1,8,2.0
1745079,173258,prior,29,2,23,1.0
2803573,173258,prior,30,1,20,6.0
808276,173258,prior,31,3,11,2.0
803395,173258,prior,32,4,22,8.0
1099439,173258,prior,33,0,23,3.0
998076,173258,prior,34,0,18,7.0
144337,173258,prior,35,4,7,4.0
2682088,173258,prior,36,6,22,9.0
1230943,173258,prior,37,6,22,7.0
1672348,173258,test,38,4,17,12.0
2739390,173437,prior,1,3,14,
730627,173437,prior,2,2,0,6.0
2058676,173437,prior,3,0,13,5.0
1132449,173437,prior,4,0,15,7.0
545192,173437,prior,5,0,16,7.0
2341008,173437,prior,6,1,1,15.0
2381392,173437,prior,7,1,11,7.0
1976338,173437,prior,8,2,18,1.0
2240079,173437,prior,9,1,9,27.0
2195528,173437,prior,10,0,22,6.0
2273739,173437,prior,11,1,11,8.0
700650,173437,prior,12,1,10,7.0
769129,173437,prior,13,2,16,30.0
3204067,173437,prior,14,3,16,22.0
2887343,173437,prior,15,4,2,15.0
1682078,173437,prior,16,1,14,4.0
40499,173437,prior,17,1,15,0.0
2944818,173437,prior,18,1,7,7.0
602981,173437,prior,19,5,12,18.0
2954812,173437,prior,20,0,18,2.0
3195205,173437,prior,21,3,12,3.0
2828967,173437,prior,22,1,18,12.0
1076366,173437,prior,23,5,19,30.0
2889602,173437,prior,24,1,16,30.0
814078,173437,test,25,5,19,4.0
384479,173644,prior,1,4,13,
100416,173644,prior,2,0,9,3.0
2392520,173644,prior,3,0,11,7.0
3352969,173644,prior,4,1,16,8.0
2307380,173644,prior,5,3,11,2.0
144877,173644,prior,6,4,15,1.0
2403813,173644,prior,7,0,10,10.0
350939,173644,prior,8,0,10,7.0
909332,173644,prior,9,6,12,13.0
188197,173644,prior,10,6,15,7.0
2575074,173644,prior,11,0,13,8.0
2943945,173644,prior,12,0,7,7.0
1772847,173644,prior,13,0,9,14.0
799769,173644,prior,14,2,17,2.0
2936653,173644,prior,15,1,14,20.0
1530826,173644,prior,16,0,11,6.0
1293798,173644,prior,17,0,11,14.0
2226539,173644,prior,18,0,13,7.0
550620,173644,prior,19,3,17,30.0
3005067,173644,prior,20,6,18,30.0
1328494,173644,prior,21,1,9,9.0
2856013,173644,prior,22,4,10,3.0
383495,173644,prior,23,0,13,3.0
186640,173644,prior,24,5,8,12.0
1862111,173644,test,25,5,12,28.0
2781497,173806,prior,1,6,17,
1088887,173806,prior,2,0,19,30.0
3228477,173806,prior,3,0,13,14.0
2132289,173806,prior,4,5,17,26.0
2584575,173806,prior,5,6,17,15.0
3234724,173806,prior,6,3,18,18.0
1503922,173806,prior,7,4,18,30.0
230968,173806,prior,8,2,17,30.0
1015225,173806,prior,9,2,15,30.0
1426490,173806,test,10,4,19,30.0
2962607,173857,prior,1,6,8,
703509,173857,prior,2,0,9,8.0
2733892,173857,prior,3,0,11,7.0
1844458,173857,prior,4,0,18,7.0
3327433,173857,prior,5,3,21,10.0
1854024,173857,prior,6,6,10,10.0
2268377,173857,prior,7,2,12,10.0
151538,173857,prior,8,0,13,5.0
3256419,173857,test,9,0,9,14.0
3204627,174128,prior,1,3,11,
3401803,174128,prior,2,0,17,11.0
2020111,174128,prior,3,2,10,9.0
3359893,174128,prior,4,1,14,6.0
1486958,174128,prior,5,1,20,7.0
402258,174128,prior,6,3,12,9.0
1372995,174128,prior,7,2,11,6.0
1438254,174128,prior,8,3,12,8.0
232252,174128,prior,9,3,12,7.0
2076776,174128,prior,10,5,13,9.0
420625,174128,prior,11,5,10,7.0
494002,174128,prior,12,1,16,17.0
813657,174128,prior,13,1,13,14.0
1851301,174128,prior,14,5,10,18.0
290243,174128,prior,15,2,10,11.0
3156443,174128,prior,16,1,12,20.0
2442644,174128,prior,17,3,15,9.0
825521,174128,prior,18,2,14,20.0
1635212,174128,prior,19,1,16,13.0
2230524,174128,prior,20,1,15,14.0
3413021,174128,prior,21,2,14,8.0
3152252,174128,prior,22,1,15,13.0
59082,174128,prior,23,5,12,11.0
2244996,174128,prior,24,2,16,18.0
209572,174128,prior,25,2,10,7.0
2906602,174128,prior,26,5,10,10.0
830819,174128,prior,27,6,12,8.0
1984503,174128,prior,28,6,15,7.0
3283318,174128,prior,29,2,11,10.0
1916513,174128,prior,30,2,16,7.0
1362704,174128,prior,31,1,9,13.0
1861759,174128,prior,32,2,9,15.0
3228447,174128,prior,33,4,13,9.0
879739,174128,test,34,4,11,7.0
1983717,174486,prior,1,5,12,
2946262,174486,prior,2,3,13,19.0
2864281,174486,prior,3,6,12,17.0
654941,174486,prior,4,3,13,11.0
2685027,174486,prior,5,4,14,8.0
1860540,174486,prior,6,0,15,3.0
314323,174486,prior,7,1,11,1.0
1143185,174486,prior,8,5,16,4.0
2555485,174486,prior,9,1,8,3.0
3309200,174486,prior,10,6,12,5.0
103391,174486,prior,11,5,9,6.0
1718008,174486,prior,12,3,15,5.0
25853,174486,prior,13,5,10,9.0
1405495,174486,prior,14,2,10,18.0
2896673,174486,prior,15,6,8,4.0
1085428,174486,prior,16,2,9,3.0
970558,174486,prior,17,5,13,3.0
2659660,174486,prior,18,6,10,8.0
573677,174486,prior,19,3,12,4.0
2780441,174486,prior,20,6,10,3.0
1391395,174486,prior,21,6,17,0.0
1590989,174486,prior,22,6,12,7.0
462821,174486,prior,23,2,12,3.0
1877533,174486,prior,24,2,10,7.0
118226,174486,prior,25,1,13,6.0
726072,174486,prior,26,5,13,11.0
2501303,174486,prior,27,1,9,3.0
1899938,174486,prior,28,6,8,5.0
1418337,174486,prior,29,1,10,2.0
1431076,174486,prior,30,5,13,4.0
397266,174486,prior,31,0,10,2.0
2046099,174486,prior,32,0,8,7.0
2239942,174486,prior,33,1,10,8.0
2175143,174486,prior,34,6,8,5.0
1749574,174486,prior,35,1,12,2.0
2255213,174486,prior,36,5,9,4.0
2808470,174486,prior,37,1,10,3.0
965482,174486,prior,38,3,10,9.0
1290733,174486,prior,39,5,10,2.0
1869464,174486,prior,40,2,11,4.0
2679029,174486,prior,41,2,14,7.0
742292,174486,prior,42,1,10,6.0
582531,174486,prior,43,3,12,2.0
3055517,174486,prior,44,1,8,5.0
3251040,174486,prior,45,5,10,4.0
153936,174486,prior,46,0,9,2.0
2017481,174486,prior,47,4,8,11.0
2989562,174486,prior,48,1,9,4.0
3130024,174486,prior,49,6,11,5.0
552696,174486,prior,50,2,10,10.0
1746090,174486,prior,51,3,7,1.0
374224,174486,prior,52,6,8,10.0
575335,174486,prior,53,5,10,6.0
591648,174486,prior,54,2,10,11.0
1038664,174486,prior,55,2,14,7.0
3359270,174486,prior,56,4,12,2.0
1816560,174486,prior,57,3,12,6.0
1232579,174486,test,58,6,11,3.0
1486818,175647,prior,1,1,16,
3389097,175647,prior,2,5,11,4.0
620490,175647,prior,3,3,15,5.0
1987139,175647,prior,4,4,10,8.0
2268706,175647,prior,5,1,11,4.0
1431343,175647,prior,6,3,14,9.0
2615909,175647,prior,7,0,11,4.0
1397785,175647,prior,8,3,16,3.0
2121726,175647,prior,9,6,11,3.0
2943905,175647,prior,10,3,11,4.0
1167847,175647,prior,11,2,17,6.0
1832220,175647,prior,12,0,12,5.0
1015270,175647,prior,13,1,14,8.0
2955422,175647,prior,14,5,20,4.0
2997430,175647,prior,15,3,9,5.0
2075412,175647,prior,16,1,12,5.0
1495131,175647,prior,17,2,18,1.0
2454831,175647,prior,18,5,11,3.0
2975802,175647,prior,19,4,14,6.0
1143970,175647,prior,20,5,8,8.0
3419128,175647,prior,21,1,18,3.0
548370,175647,prior,22,4,17,3.0
3014615,175647,prior,23,1,14,4.0
2869869,175647,prior,24,4,12,3.0
16392,175647,prior,25,2,11,5.0
216431,175647,prior,26,4,13,2.0
898656,175647,prior,27,0,11,3.0
153061,175647,prior,28,3,10,3.0
1128978,175647,prior,29,2,10,6.0
1609441,175647,prior,30,1,20,6.0
2231691,175647,prior,31,4,14,3.0
2246218,175647,prior,32,3,13,6.0
709558,175647,prior,33,4,17,1.0
2956941,175647,prior,34,0,10,3.0
1684073,175647,prior,35,4,10,11.0
987017,175647,prior,36,5,8,1.0
1876857,175647,prior,37,3,9,5.0
1441819,175647,prior,38,4,22,1.0
3175006,175647,prior,39,0,12,3.0
265513,175647,prior,40,4,15,4.0
2791652,175647,prior,41,2,12,5.0
1405106,175647,prior,42,0,22,5.0
2182181,175647,prior,43,3,15,3.0
97371,175647,prior,44,1,10,5.0
2463464,175647,prior,45,2,9,1.0
321143,175647,prior,46,5,10,3.0
2896563,175647,prior,47,2,17,4.0
2174607,175647,prior,48,6,14,4.0
3228270,175647,prior,49,1,14,2.0
981282,175647,prior,50,5,21,4.0
1164040,175647,prior,51,6,22,1.0
1580147,175647,prior,52,5,9,6.0
3260210,175647,prior,53,3,18,5.0
2335276,175647,prior,54,0,16,4.0
680214,175647,prior,55,1,16,1.0
3353613,175647,prior,56,0,12,6.0
1755059,175647,prior,57,5,11,5.0
2204049,175647,prior,58,1,8,3.0
613627,175647,prior,59,5,15,4.0
1851414,175647,prior,60,3,18,5.0
557854,175647,prior,61,0,21,4.0
540200,175647,prior,62,6,10,6.0
2467399,175647,prior,63,0,14,8.0
3296814,175647,prior,64,4,12,4.0
2678845,175647,prior,65,0,10,3.0
1037323,175647,prior,66,4,16,4.0
179248,175647,prior,67,6,11,2.0
1098951,175647,prior,68,6,13,7.0
2260463,175647,prior,69,2,9,3.0
2827855,175647,prior,70,5,11,10.0
1418255,175647,prior,71,0,9,2.0
2254505,175647,prior,72,2,16,2.0
2411352,175647,prior,73,6,16,4.0
846142,175647,prior,74,6,15,7.0
714259,175647,prior,75,1,15,9.0
3277594,175647,prior,76,3,16,2.0
2149949,175647,prior,77,0,17,11.0
1585555,175647,prior,78,6,15,6.0
2143382,175647,prior,79,6,15,7.0
2599134,175647,prior,80,2,7,3.0
3163104,175647,prior,81,3,17,1.0
2932708,175647,test,82,1,15,5.0
1420210,176462,prior,1,0,12,
944223,176462,prior,2,0,10,14.0
2079406,176462,prior,3,1,20,15.0
1707032,176462,prior,4,0,14,13.0
2247090,176462,prior,5,6,18,30.0
28563,176462,prior,6,5,11,6.0
1154457,176462,prior,7,2,21,30.0
813467,176462,prior,8,0,14,19.0
1739219,176462,prior,9,1,11,8.0
954462,176462,prior,10,3,21,2.0
2227713,176462,prior,11,2,18,20.0
1262533,176462,prior,12,0,21,12.0
2059107,176462,prior,13,5,10,19.0
473415,176462,prior,14,0,16,9.0
2770080,176462,prior,15,5,8,5.0
850306,176462,prior,16,1,20,10.0
346438,176462,prior,17,1,18,7.0
179869,176462,prior,18,4,21,17.0
1957791,176462,prior,19,2,8,5.0
1563643,176462,prior,20,4,10,2.0
971689,176462,prior,21,0,9,17.0
853224,176462,prior,22,2,16,2.0
1268347,176462,prior,23,2,15,7.0
2162193,176462,prior,24,6,20,30.0
1867699,176462,prior,25,1,12,9.0
1613773,176462,prior,26,1,19,0.0
966379,176462,prior,27,0,11,6.0
1887425,176462,prior,28,4,19,4.0
1584594,176462,prior,29,2,13,5.0
2433811,176462,test,30,1,14,6.0
2045397,176540,prior,1,4,11,
30521,176540,prior,2,2,15,30.0
476360,176540,prior,3,1,14,30.0
297798,176540,prior,4,4,13,30.0
2853924,176540,test,5,3,12,30.0
127776,176569,prior,1,0,12,
2312704,176569,prior,2,4,12,11.0
3294470,176569,prior,3,5,11,15.0
2235255,176569,prior,4,5,10,21.0
3107231,176569,prior,5,4,12,13.0
2633575,176569,prior,6,3,11,20.0
3124391,176569,prior,7,2,12,6.0
30264,176569,prior,8,2,12,14.0
2075464,176569,prior,9,4,11,16.0
1335121,176569,prior,10,0,12,17.0
475309,176569,prior,11,3,14,10.0
492632,176569,prior,12,3,18,7.0
3225852,176569,prior,13,0,17,18.0
1025012,176569,prior,14,3,16,10.0
1623354,176569,prior,15,2,13,30.0
1467266,176569,prior,16,2,12,14.0
3284021,176569,prior,17,3,11,15.0
131023,176569,prior,18,1,11,12.0
298989,176569,prior,19,4,14,17.0
2323934,176569,prior,20,3,16,20.0
1145751,176569,prior,21,4,12,15.0
969375,176569,test,22,3,13,13.0
906971,176575,prior,1,1,8,
1914693,176575,prior,2,1,8,21.0
2504320,176575,prior,3,2,11,30.0
3328207,176575,prior,4,5,18,30.0
238404,176575,test,5,0,10,23.0
2679037,176619,prior,1,6,13,
1733650,176619,prior,2,3,23,4.0
2313799,176619,prior,3,6,17,30.0
266487,176619,prior,4,1,13,23.0
324799,176619,prior,5,3,10,23.0
300564,176619,prior,6,0,12,30.0
995146,176619,prior,7,1,12,8.0
1813404,176619,prior,8,0,10,13.0
995690,176619,prior,9,2,11,9.0
117323,176619,test,10,5,8,30.0
2509591,176722,prior,1,0,14,
40523,176722,prior,2,1,9,30.0
2651279,176722,prior,3,1,10,0.0
947837,176722,test,4,4,12,30.0
2233637,176967,prior,1,6,15,
2731336,176967,prior,2,6,9,7.0
1528434,176967,prior,3,6,12,7.0
2627396,176967,prior,4,5,11,6.0
1414890,176967,prior,5,6,11,8.0
1435112,176967,prior,6,0,12,30.0
1150484,176967,prior,7,6,10,6.0
3161206,176967,prior,8,6,9,14.0
2262472,176967,prior,9,6,14,7.0
53311,176967,prior,10,0,11,8.0
473075,176967,prior,11,6,10,6.0
3114006,176967,prior,12,0,13,8.0
1266075,176967,prior,13,0,17,7.0
1587187,176967,prior,14,0,10,7.0
2286548,176967,prior,15,4,12,25.0
1136215,176967,prior,16,5,12,8.0
2869383,176967,test,17,0,16,16.0
3204276,177315,prior,1,6,9,
34214,177315,prior,2,5,13,13.0
292541,177315,prior,3,2,11,25.0
937848,177315,prior,4,3,17,22.0
1556920,177315,test,5,6,14,30.0
2598675,177360,prior,1,2,8,
3327090,177360,prior,2,3,14,30.0
1494062,177360,prior,3,0,22,25.0
2555282,177360,test,4,4,17,30.0
70181,177645,prior,1,4,13,
2862498,177645,prior,2,5,13,8.0
3287672,177645,prior,3,4,10,20.0
2601880,177645,prior,4,6,12,2.0
2237884,177645,prior,5,6,19,7.0
854385,177645,prior,6,2,10,10.0
1479109,177645,prior,7,2,10,0.0
2089465,177645,prior,8,2,23,14.0
768492,177645,prior,9,2,13,28.0
2910520,177645,prior,10,5,10,3.0
242771,177645,prior,11,4,0,30.0
1012968,177645,test,12,5,12,30.0
2163223,177940,prior,1,0,12,
1040609,177940,prior,2,1,18,8.0
2151793,177940,prior,3,0,18,27.0
2156161,177940,prior,4,0,15,7.0
8515,177940,prior,5,2,15,23.0
999705,177940,test,6,2,20,0.0
2129529,178122,prior,1,3,8,
1421571,178122,prior,2,5,10,30.0
2649200,178122,prior,3,2,10,11.0
1043132,178122,prior,4,5,10,10.0
3013998,178122,prior,5,1,11,17.0
2358091,178122,prior,6,1,8,30.0
1331759,178122,prior,7,4,9,17.0
154164,178122,prior,8,3,16,13.0
2152854,178122,prior,9,5,10,30.0
1045103,178122,prior,10,2,13,25.0
1116357,178122,prior,11,5,11,30.0
2310414,178122,test,12,1,10,30.0
1036814,178126,prior,1,4,15,
2183802,178126,prior,2,0,10,3.0
2197142,178126,prior,3,3,18,3.0
511574,178126,prior,4,6,14,3.0
1433803,178126,prior,5,6,10,7.0
3152830,178126,prior,6,3,8,4.0
1755427,178126,prior,7,0,9,4.0
287302,178126,prior,8,4,13,4.0
1931752,178126,prior,9,0,8,3.0
3394175,178126,prior,10,3,9,3.0
2405620,178126,prior,11,0,9,4.0
1043158,178126,prior,12,0,9,0.0
800069,178126,prior,13,4,9,4.0
370033,178126,prior,14,0,10,3.0
1306357,178126,prior,15,3,8,3.0
2113355,178126,prior,16,0,8,4.0
610760,178126,prior,17,3,8,3.0
2659965,178126,prior,18,0,9,4.0
2197032,178126,prior,19,5,19,5.0
3298906,178126,prior,20,1,16,3.0
3347061,178126,prior,21,3,3,2.0
50455,178126,prior,22,5,11,2.0
1575581,178126,prior,23,4,9,6.0
2858838,178126,prior,24,0,13,3.0
2676975,178126,prior,25,3,8,3.0
2463562,178126,prior,26,5,17,2.0
1623797,178126,prior,27,2,22,4.0
911908,178126,prior,28,6,13,4.0
615104,178126,prior,29,3,8,4.0
3276766,178126,prior,30,5,9,2.0
1319253,178126,prior,31,6,10,1.0
1330400,178126,prior,32,4,16,5.0
223284,178126,prior,33,0,11,10.0
2299977,178126,prior,34,6,10,6.0
2802806,178126,prior,35,6,15,7.0
1513072,178126,prior,36,6,13,7.0
589024,178126,prior,37,4,12,5.0
1430791,178126,prior,38,0,9,3.0
573448,178126,prior,39,4,7,4.0
2141325,178126,prior,40,0,9,3.0
2109758,178126,prior,41,6,9,6.0
468609,178126,prior,42,0,11,8.0
135432,178126,prior,43,3,7,3.0
1391185,178126,prior,44,0,9,4.0
862392,178126,prior,45,4,8,4.0
2035160,178126,prior,46,0,9,3.0
702002,178126,prior,47,4,7,4.0
381542,178126,prior,48,0,13,3.0
